V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
1788.0294189453125,1790.0956,1792.3398,1787.0619,1788.8359,1788.8821,1788.8715,1791.4148,1787.6989,1789.6001,1785.7971,1792.7242,1791.2335,1785.42
6144.2607421875,6143.2856,6149.2144,6148.59,6064.956,6088.8867,6102.67,6152.5034,6051.8623,6026.5083,6114.1807,6147.093,6116.6636,6080.0674
7138.75439453125,7139.01,7134.59,7130.843,7141.376,7133.425,7149.352,7145.1016,7150.404,7149.5903,7139.142,7132.6753,7146.0176,7144.175
13419.693359375,13421.909,13431.642,13425.927,13434.705,13435.671,13433.201,13433.359,13427.792,13435.933,13418.263,13407.309,13434.261,13428.748
11586.8935546875,11593.728,11593.516,11596.039,11596.523,11596.412,11608.546,11601.316,11601.971,11607.56,11606.568,11594.795,11605.691,11601.784
11618.5771484375,11610.911,11627.247,11637.698,11636.328,11644.486,11627.512,11630.784,11620.828,11628.374,11635.291,11636.044,11619.099,11628.689
762.7384033203125,762.81445,763.775,762.3106,763.7717,762.7783,763.2551,762.3922,763.9949,764.147,763.0795,762.6413,761.9365,761.9541
4293.08203125,4298.8105,4299.3315,4300.1533,4308.579,4274.2505,4285.527,4284.2026,4281.5225,4286.674,4295.531,4319.331,4308.0493,4305.756
17241.751953125,17241.168,17242.715,17240.361,17261.357,17258.377,17245.818,17255.383,17258.291,17257.688,17252.969,17280.904,17278.01,17244.94
13332.271484375,13331.623,13348.1045,13355.603,13366.158,13368.994,13350.982,13370.39,13370.673,13362.667,13340.784,13354.428,13383.878,13361.961
14931.6181640625,14930.949,14949.752,14957.921,14970.912,14974.341,14953.396,14976.497,14977.282,14967.736,14940.709,14956.825,14992.003,14966.555
8976.138671875,8975.178,8972.562,8976.892,8970.175,8976.212,8969.024,8981.14,8979.906,8969.768,8986.166,8987.586,8973.686,8972.503
1136.25,1135.8992,1136.2526,1136.3074,1137.3411,1137.6631,1136.9471,1137.5999,1137.4462,1137.9812,1135.8918,1135.5623,1137.2349,1137.4246
3323.3427734375,3323.678,3323.1719,3323.963,3324.401,3322.9414,3324.5276,3323.6077,3324.2317,3324.5022,3321.3665,3319.726,3321.9275,3325.8306
2160.61279296875,2160.4685,2163.0786,2160.8538,2164.1423,2164.5093,2163.6812,2164.269,2168.0996,2165.89,2165.5461,2163.9065,2164.9016,2163.0986
15324.39453125,15319.793,15330.739,15336.359,15351.803,15355.501,15332.001,15341.851,15356.148,15359.134,15323.204,15319.421,15321.176,15352.093
4653.2353515625,4655.664,4662.0464,4656.636,4670.6143,4674.0913,4669.6587,4676.855,4685.0913,4682.5156,4660.4956,4666.877,4685.609,4669.736
5222.1884765625,5227.0576,5239.176,5206.646,5253.428,5226.987,5247.273,5238.9575,5263.716,5274.5107,5225.9204,5237.937,5227.582,5232.6465
11911.70703125,11907.921,11917.463,11917.183,11924.272,11931.917,11927.539,11938.82,11935.654,11939.876,11903.85,11924.446,11943.31,11927.563
1989.92431640625,1989.7257,1990.6191,1992.6277,1992.0337,1993.7087,1990.6047,1992.3403,1991.6471,1991.0765,1991.299,1991.3417,1992.5092,1991.9487
12990.9375,12992.275,12992.336,12990.313,13004.703,13002.301,13007.01,13009.633,13013.785,13015.118,12998.6875,12989.515,13005.187,13002.228
14357.1767578125,14359.467,14364.635,14371.359,14387.515,14383.9795,14366.689,14381.285,14382.62,14383.957,14386.821,14387.115,14375.217,14373.989
1702.1439208984375,1703.4441,1701.8682,1699.6376,1702.8997,1700.594,1704.7528,1708.3439,1705.9974,1705.7054,1705.3529,1708.3607,1704.8729,1707.555
2174.6279296875,2174.7976,2177.086,2178.4019,2180.2004,2181.1968,2176.9016,2179.7417,2179.238,2178.1965,2176.1833,2177.3308,2182.3525,2178.594
7371.35009765625,7372.7466,7392.956,7385.072,7401.1626,7409.4204,7393.5605,7394.9897,7405.3267,7409.1006,7364.7773,7362.4644,7401.593,7389.273
1549.1844482421875,1548.3481,1549.236,1547.9431,1552.2974,1552.8806,1550.919,1551.9165,1551.5565,1554.116,1549.1853,1549.122,1550.8893,1550.6841
781.4063720703125,781.5383,781.96295,780.95325,781.49884,779.8255,781.3658,781.9096,780.89246,780.68695,780.2396,779.84863,780.1073,780.7788
12553.61328125,12552.043,12574.498,12566.814,12595.292,12585.188,12572.949,12586.588,12594.7705,12596.96,12557.732,12563.184,12586.118,12578.253
4487.2890625,4488.0015,4493.7915,4483.43,4483.634,4484.5303,4489.734,4492.2393,4497.368,4487.521,4487.1807,4492.6074,4493.775,4480.642
1126.4420166015625,1126.8558,1127.09,1126.7047,1126.4816,1125.7456,1124.7217,1125.8297,1125.4259,1125.5688,1128.2128,1127.0448,1125.3573,1125.7919
4907.98583984375,4916.1963,4904.043,4918.3896,4914.1562,4925.4565,4922.6274,4917.5947,4908.303,4919.3105,4905.465,4894.664,4918.214,4910.6343
17231.970703125,17231.824,17265.738,17260.828,17283.799,17280.383,17244.195,17284.115,17293.385,17283.672,17223.23,17232.113,17276.357,17260.797
1543.12890625,1543.4943,1545.1808,1543.9219,1546.8191,1546.5306,1544.3789,1546.7206,1548.1726,1548.541,1543.3478,1543.0339,1546.597,1544.7062
635.6736450195312,635.4481,636.0072,635.6265,635.2675,637.434,636.45996,636.452,636.05945,636.3346,636.51624,635.9413,636.0879,635.56824
1374.11279296875,1373.57,1374.9708,1373.4939,1376.3998,1375.2784,1375.4961,1377.1359,1376.917,1377.733,1374.1096,1374.0916,1376.1539,1375.9711
3526.892822265625,3526.645,3527.92,3527.2292,3525.7546,3525.3008,3528.4585,3525.8877,3524.4373,3525.8638,3527.043,3524.6973,3523.5107,3524.85
2144.554443359375,2144.919,2144.4827,2141.3474,2148.2153,2145.7593,2146.0325,2149.385,2147.6682,2151.0278,2137.6514,2140.3518,2148.3938,2147.0664
1003.840576171875,1003.5645,1003.8628,1003.8078,1004.941,1004.8523,1004.55035,1004.8807,1004.61926,1005.34424,1003.39404,1002.9584,1004.37836,1004.76184
12891.05078125,12894.388,12904.6045,12906.601,12919.986,12922.834,12910.897,12927.6045,12932.756,12930.437,12891.639,12902.578,12938.008,12922.348
12898.173828125,12901.505,12911.744,12913.739,12927.124,12929.982,12918.034,12934.766,12939.913,12937.577,12898.744,12909.705,12945.152,12929.506
15505.548828125,15506.052,15503.692,15506.748,15511.308,15508.516,15503.574,15507.466,15504.074,15507.045,15488.541,15486.373,15496.559,15512.748
4814.77392578125,4814.5044,4817.839,4820.9204,4824.0557,4823.593,4817.4624,4819.8623,4820.3525,4820.8257,4813.829,4813.2295,4817.5464,4821.2007
15551.8271484375,15545.259,15545.932,15547.193,15563.014,15552.774,15539.995,15555.408,15562.844,15567.109,15543.348,15535.398,15552.134,15562.689
1132.7349853515625,1135.2992,1136.3987,1135.2701,1134.2788,1134.3788,1134.2574,1134.4597,1134.1696,1135.9541,1140.6278,1138.0442,1134.772,1132.9192
14224.6748046875,14226.75,14236.307,14211.1,14254.539,14303.605,14261.962,14285.62,14314.619,14306.678,14235.936,14253.419,14310.193,14245.119
1622.67626953125,1622.7048,1621.5684,1620.0854,1624.489,1622.7448,1625.2521,1625.3441,1624.2683,1626.4808,1623.5845,1620.1862,1622.8505,1622.6112
2445.46728515625,2445.5168,2443.1265,2440.9663,2447.397,2445.898,2448.6191,2448.8071,2448.547,2450.0845,2447.7131,2440.7659,2444.9119,2444.0554
2774.2900390625,2774.3875,2780.4355,2777.5112,2785.7595,2783.08,2780.331,2783.2053,2786.338,2786.4897,2776.673,2778.6274,2784.442,2780.9355
7978.34326171875,7983.949,7972.7383,7972.823,7968.3486,7972.127,7989.3164,7992.4336,7982.307,7986.259,8006.1436,8001.991,7983.4307,7996.372
6758.31982421875,6756.3887,6766.1787,6769.727,6748.6084,6761.1646,6778.5737,6765.9004,6735.868,6753.0874,6765.0376,6771.0674,6750.954,6761.7876
10870.228515625,10878.519,10863.072,10878.078,10852.949,10870.6,10878.399,10892.997,10871.517,10866.659,10895.43,10899.375,10881.06,10885.084
7189.76904296875,7199.08,7220.1685,7224.5337,7197.3403,7222.5303,7197.5664,7237.4766,7201.964,7188.2764,7221.051,7283.3057,7223.8525,7202.2896
11479.216796875,11492.306,11479.375,11482.168,11476.112,11478.507,11503.614,11516.733,11488.547,11505.714,11505.679,11508.969,11495.207,11511.809
9831.0517578125,9845.945,9826.266,9837.705,9822.604,9836.259,9850.452,9863.818,9841.406,9847.561,9855.458,9846.606,9844.269,9861.062
9505.0791015625,9520.633,9501.539,9507.513,9500.736,9500.191,9520.914,9538.288,9504.906,9531.315,9533.9795,9541.906,9523.701,9547.979
10020.169921875,10020.128,10024.692,10028.508,10036.351,10037.543,10023.615,10037.258,10031.79,10027.791,10016.337,10018.741,10044.407,10033.35
1840.5826416015625,1840.7944,1843.7684,1843.5256,1848.1809,1847.7015,1845.1719,1846.9604,1848.2097,1848.0192,1841.708,1843.6848,1849.7173,1845.5599
5632.92822265625,5634.8267,5632.629,5627.628,5640.816,5638.0,5638.6396,5630.019,5638.1865,5643.8076,5636.38,5630.6055,5632.716,5627.5195
4816.80615234375,4824.2705,4820.1777,4822.7876,4826.212,4831.3105,4821.789,4832.557,4830.83,4834.4976,4820.385,4818.7676,4822.834,4834.962
2718.1240234375,2718.7947,2724.1028,2722.5332,2727.4575,2728.6855,2723.6797,2726.713,2727.0532,2726.8628,2717.2097,2717.3555,2729.3245,2724.278
4981.2099609375,4978.574,4981.9126,4982.2886,4978.0615,4981.8687,4987.3926,4984.8203,4986.826,4991.2515,4993.1855,4989.0684,4989.478,4984.056
1014.140380859375,1015.01514,1015.2009,1015.0787,1016.00366,1013.8899,1015.68353,1015.153,1014.8939,1016.3983,1017.8153,1018.1567,1016.3826,1015.52795
9686.013671875,9673.584,9679.711,9652.165,9684.751,9687.751,9690.887,9680.811,9699.664,9700.617,9715.23,9709.881,9690.388,9675.367
10338.1064453125,10341.713,10354.072,10349.617,10377.036,10372.75,10358.787,10375.416,10378.525,10377.089,10336.643,10342.01,10384.095,10367.875
2806.629150390625,2806.28,2809.191,2811.591,2816.4194,2817.8877,2812.1226,2816.8486,2817.1897,2816.5981,2809.177,2811.3875,2819.1255,2813.2275
10792.19921875,10787.304,10789.005,10792.789,10793.904,10798.385,10788.909,10801.432,10796.708,10797.781,10790.971,10792.968,10799.465,10800.161
15058.2509765625,15057.658,15047.9795,15049.298,15063.747,15062.764,15054.717,15068.818,15055.83,15062.783,15022.787,15019.521,15056.106,15058.617
11320.984375,11322.563,11320.776,11312.684,11313.751,11332.712,11318.924,11331.652,11336.303,11333.87,11309.328,11317.685,11339.554,11319.738
14797.2333984375,14795.873,14799.868,14801.689,14824.499,14822.778,14804.972,14823.716,14821.718,14823.235,14793.986,14779.964,14814.575,14814.823
1101.3511962890625,1101.8771,1100.7208,1100.863,1101.8639,1101.1,1100.6783,1101.1492,1100.9613,1100.9482,1101.1827,1100.8743,1101.5002,1101.5089
11462.529296875,11462.935,11464.027,11462.03,11472.745,11473.308,11473.863,11477.792,11480.53,11482.09,11468.005,11460.748,11472.843,11469.939
10930.5224609375,10946.953,10926.006,10920.185,10933.611,10926.863,10959.493,10968.574,10949.814,10976.935,10964.2705,10960.114,10942.288,10975.773
811.064453125,815.1715,807.734,801.7523,818.88916,811.30286,825.4331,821.3254,825.9606,830.7583,817.23676,812.47797,822.0452,827.398
2425.8505859375,2427.0044,2425.2456,2428.4885,2424.8462,2431.0774,2431.0532,2426.5784,2429.859,2426.3738,2432.727,2426.8013,2427.0454,2423.8965
11082.880859375,11096.511,11141.932,11146.352,11104.393,11066.366,11084.2705,11096.397,11072.539,11059.116,11102.77,11114.088,11130.332,11078.544
11681.3544921875,11700.868,11681.04,11698.824,11675.188,11681.618,11701.658,11723.593,11683.878,11694.877,11706.92,11711.426,11718.223,11711.508
7847.2353515625,7870.129,7849.939,7858.4443,7856.1294,7854.5317,7883.579,7898.9873,7869.6167,7890.1636,7889.551,7885.276,7884.386,7896.323
9244.779296875,9255.676,9251.048,9228.776,9267.762,9236.802,9261.034,9276.808,9272.101,9282.051,9258.836,9269.088,9259.462,9286.868
9714.87109375,9727.299,9706.901,9725.734,9698.079,9710.244,9712.858,9739.567,9705.933,9703.487,9750.52,9754.025,9721.805,9738.535
8753.1884765625,8762.122,8749.618,8758.521,8742.708,8751.633,8763.06,8780.456,8751.738,8757.078,8780.216,8786.372,8765.074,8775.186
9592.1435546875,9606.669,9586.696,9602.357,9584.759,9595.487,9607.888,9624.087,9597.491,9596.371,9630.34,9624.633,9606.334,9620.889
7541.08251953125,7538.211,7543.7476,7557.5,7532.8296,7575.934,7540.3115,7540.1167,7535.6475,7554.2983,7515.5312,7502.4424,7544.084,7538.43
8623.4892578125,8622.086,8627.993,8633.522,8627.906,8674.817,8634.227,8622.08,8629.381,8652.793,8586.016,8561.895,8624.708,8620.203
8365.5546875,8371.505,8359.386,8366.503,8357.921,8363.866,8365.57,8369.902,8363.911,8368.159,8383.874,8377.277,8364.776,8376.595
2166.68701171875,2169.5278,2166.0347,2157.753,2167.2993,2164.0132,2179.905,2176.066,2176.8567,2181.8982,2172.6313,2164.2244,2165.3137,2174.4336
6937.75732421875,6938.6045,6942.2256,6945.477,6940.994,6943.0605,6940.0664,6942.0186,6940.663,6940.873,6945.384,6940.941,6948.4116,6946.1855
8988.67578125,8996.994,9004.143,8996.239,9004.273,8995.355,8998.518,9000.58,8997.968,8999.246,9011.575,9001.807,9006.282,8994.169
9345.0986328125,9350.445,9346.693,9339.057,9347.928,9341.175,9345.068,9341.754,9346.878,9344.044,9351.916,9351.409,9340.42,9339.378
3183.351806640625,3189.063,3184.068,3181.4573,3184.687,3186.8901,3187.8147,3185.127,3188.5256,3191.1797,3196.0845,3182.1487,3184.6353,3185.2803
8022.87646484375,8026.4497,8024.845,8018.1616,8025.6987,8023.446,8025.3647,8022.4355,8029.634,8024.9775,8034.8516,8035.1167,8031.562,8021.673
14345.4296875,14341.882,14357.897,14354.616,14361.492,14373.527,14360.784,14374.406,14380.126,14371.483,14367.162,14370.933,14381.508,14366.888
10217.4326171875,10219.486,10207.757,10207.102,10219.289,10212.19,10217.453,10228.262,10216.8545,10220.25,10229.62,10211.742,10213.887,10215.889
2063.20654296875,2063.5945,2061.2878,2061.6333,2063.9778,2062.7615,2063.373,2064.7725,2063.522,2063.9104,2066.2197,2061.7993,2062.1184,2062.7817
14231.1162109375,14239.95,14226.313,14205.471,14242.979,14238.336,14279.559,14272.936,14270.706,14281.635,14246.883,14219.817,14259.055,14259.284
1197.0916748046875,1197.1143,1196.2294,1194.7897,1198.0948,1196.8849,1198.8872,1199.101,1198.1726,1199.7747,1197.3832,1194.8755,1197.0226,1196.7069
12970.0947265625,12968.435,12980.126,12979.316,12981.024,12984.248,12980.403,12987.743,12992.615,12980.74,12987.473,12986.205,13000.695,12983.499
3060.55712890625,3067.8452,3075.0366,3063.7488,3061.9553,3049.016,3060.032,3058.1206,3055.088,3055.5518,3057.7622,3057.5752,3061.0215,3055.41
3857.121826171875,3854.518,3867.475,3856.3525,3868.3743,3864.9998,3869.1096,3870.2493,3870.5337,3871.4138,3872.0857,3866.6716,3862.0647,3858.083
16452.56640625,16450.615,16471.977,16477.846,16483.666,16489.344,16471.229,16481.768,16486.184,16477.535,16495.512,16496.75,16508.832,16477.799
4870.3564453125,4870.463,4884.4087,4882.3486,4887.4033,4882.375,4876.973,4884.459,4889.047,4876.9897,4891.8784,4896.093,4891.52,4877.8867
12245.8134765625,12247.052,12251.675,12251.793,12247.602,12246.642,12249.83,12246.15,12248.748,12240.315,12274.952,12254.651,12252.17,12246.254
7254.69384765625,7258.4233,7262.382,7257.8135,7241.9453,7251.4824,7235.2354,7260.4883,7234.2505,7239.5166,7264.7485,7286.0107,7251.463,7253.8823
12231.6240234375,12231.34,12238.185,12238.168,12237.831,12238.378,12236.487,12238.21,12238.924,12233.07,12256.811,12241.714,12246.853,12237.296
7251.5224609375,7254.4873,7268.9155,7273.7207,7273.514,7279.568,7265.358,7267.6997,7269.1377,7266.8794,7272.6367,7266.588,7272.006,7272.1147
3278.905517578125,3279.6086,3280.5684,3281.0938,3278.839,3279.9954,3286.2605,3283.9492,3279.494,3281.773,3292.715,3285.3374,3281.1604,3282.6274
13423.703125,13428.005,13429.72,13430.357,13428.966,13422.9795,13431.243,13422.531,13429.27,13419.436,13454.269,13429.566,13428.406,13425.075
15105.529296875,15118.674,15103.954,15077.242,15099.059,15109.094,15109.576,15144.953,15130.363,15125.506,15088.721,15104.016,15146.992,15099.176
5116.2236328125,5128.9736,5133.1836,5133.515,5124.4604,5105.872,5114.167,5119.156,5110.004,5123.795,5147.803,5134.2847,5112.648,5116.1855
12680.3583984375,12678.938,12678.019,12668.849,12677.562,12671.637,12700.124,12684.903,12695.297,12691.066,12682.962,12661.65,12683.662,12686.123
1635.8194580078125,1635.372,1637.7268,1636.6982,1640.1863,1640.5308,1638.8116,1640.3575,1642.0786,1641.2377,1638.6512,1637.256,1641.3052,1639.0122
1679.5057373046875,1678.8423,1680.8927,1678.9121,1682.9263,1682.3389,1682.5463,1683.9128,1685.5833,1685.5231,1681.8326,1680.9857,1684.3002,1682.8047
13231.96875,13230.742,13246.578,13240.871,13250.54,13274.424,13250.06,13278.268,13287.958,13271.122,13245.795,13253.025,13284.941,13268.002
10263.482421875,10260.156,10272.507,10271.537,10263.767,10283.892,10264.759,10282.954,10277.254,10268.624,10279.551,10275.459,10280.291,10273.919
14658.107421875,14652.9795,14674.465,14669.006,14675.266,14700.284,14677.912,14703.109,14712.801,14695.009,14678.413,14688.83,14709.749,14691.507
15107.95703125,15104.977,15126.451,15118.593,15126.246,15156.064,15127.061,15157.95,15170.452,15147.116,15128.517,15134.81,15161.125,15145.57
3571.41455078125,3572.023,3573.503,3569.3086,3570.4739,3580.1118,3572.8262,3572.2517,3580.69,3577.8328,3573.9927,3570.9604,3562.3643,3570.7358
10221.7109375,10224.743,10233.456,10232.003,10219.343,10223.565,10226.221,10223.604,10227.103,10220.079,10255.409,10255.49,10228.959,10214.732
1545.6195068359375,1545.6073,1548.3301,1548.6709,1547.3354,1548.2336,1547.8961,1548.1608,1549.4438,1547.1042,1552.3016,1555.2955,1551.8939,1546.1737
1575.4185791015625,1575.64,1577.7694,1577.1226,1576.7224,1577.4524,1577.0182,1577.6456,1579.2307,1577.3286,1580.1426,1582.156,1580.2152,1575.7253
6039.7802734375,6037.2153,6057.5786,6057.3115,6058.0986,6071.938,6041.6562,6069.951,6059.743,6053.5366,6044.3555,6027.0527,6062.504,6064.4927
13957.3916015625,13958.202,13973.667,13950.678,13977.143,13971.526,13973.125,13963.25,13978.553,13989.022,13951.52,13964.155,13956.17,13955.583
15243.990234375,15243.895,15259.514,15247.898,15266.349,15270.373,15261.64,15257.992,15258.612,15265.587,15252.058,15257.151,15245.13,15243.746
14727.08203125,14727.227,14741.703,14730.065,14748.423,14752.087,14744.2705,14740.688,14741.104,14748.25,14733.357,14738.327,14728.289,14726.35
5913.39306640625,5917.687,5919.797,5925.617,5921.98,5921.9507,5922.9336,5926.556,5919.405,5915.283,5917.5156,5911.6436,5918.6553,5926.59
15637.6728515625,15641.504,15650.08,15633.038,15643.985,15658.241,15654.344,15646.375,15655.994,15658.686,15625.356,15634.41,15633.562,15640.177
11534.091796875,11529.539,11537.3125,11519.57,11530.39,11531.129,11542.792,11525.792,11541.501,11537.64,11528.568,11525.207,11509.695,11517.676
1428.46826171875,1428.4562,1430.3845,1427.5233,1429.7819,1429.3605,1430.1108,1429.1277,1431.5875,1431.3522,1429.1934,1429.6553,1427.0748,1428.6982
12737.767578125,12736.5625,12745.614,12721.47,12739.019,12754.175,12753.966,12733.551,12747.571,12754.462,12709.599,12701.754,12707.087,12727.514
11629.3173828125,11635.186,11637.929,11624.567,11643.99,11637.022,11657.744,11646.72,11656.538,11667.728,11646.711,11641.604,11644.166,11649.495
6822.640625,6829.1,6844.072,6829.183,6847.7666,6836.477,6845.7573,6839.611,6852.5503,6856.3604,6825.781,6827.944,6827.9697,6830.426
4922.83837890625,4925.5635,4920.7905,4920.414,4931.567,4921.4365,4922.853,4926.4883,4927.273,4930.139,4939.516,4935.352,4921.912,4931.126
12251.2060546875,12265.361,12282.803,12251.072,12261.217,12255.193,12275.654,12271.894,12255.411,12270.56,12258.066,12287.732,12273.987,12253.873
17473.013671875,17499.393,17515.549,17497.48,17535.904,17499.965,17509.861,17523.959,17514.842,17548.268,17488.908,17506.23,17529.438,17534.45
14961.8330078125,14971.297,14998.571,14972.053,15004.69,14972.85,14969.388,14975.813,14978.715,14993.52,14962.822,14978.629,14962.2705,14958.912
5548.04296875,5556.0254,5560.7026,5553.2544,5562.606,5548.445,5551.2603,5566.263,5555.9116,5566.036,5547.674,5567.37,5560.8984,5573.0234
4819.67236328125,4825.903,4820.0513,4820.072,4822.6743,4814.339,4829.6104,4825.0576,4840.388,4830.1636,4854.2817,4849.2134,4837.612,4816.424
15925.078125,15926.338,15947.398,15938.387,15959.685,15961.457,15954.832,15967.892,15983.185,15967.501,15948.0,15953.885,15983.366,15958.871
13210.2392578125,13207.175,13231.547,13237.402,13237.259,13240.168,13232.373,13233.896,13237.61,13226.756,13261.315,13265.891,13258.838,13228.658
775.9771728515625,777.76996,781.167,779.96875,776.01044,772.65625,773.77,779.0326,774.3925,772.1045,780.03937,784.0541,780.4164,776.1713
16028.70703125,16025.268,16048.392,16044.825,16056.773,16051.717,16046.951,16048.003,16055.305,16050.661,16070.744,16075.012,16074.933,16041.141
979.2835083007812,977.2297,983.0761,976.9672,982.2441,985.1851,985.03064,986.4633,990.59314,989.6777,979.6306,977.981,983.91223,980.9728
16638.25,16636.23,16657.229,16668.941,16649.5,16655.832,16642.736,16650.018,16646.943,16636.85,16693.305,16682.068,16671.09,16650.725
2100.738037109375,2099.7153,2103.566,2104.1494,2104.0803,2103.2312,2102.6536,2102.3896,2102.5906,2102.25,2107.559,2107.223,2106.8752,2102.274
4312.31201171875,4311.22,4309.4,4306.5728,4310.998,4315.0537,4316.814,4318.587,4311.5757,4314.321,4311.4126,4316.2686,4319.5723,4307.773
6610.7998046875,6610.95,6613.879,6608.6484,6613.787,6610.5796,6614.1855,6608.9277,6616.6304,6616.3813,6606.867,6602.913,6607.176,6605.693
12693.0703125,12693.257,12700.217,12687.705,12701.33,12690.23,12697.093,12686.556,12703.3545,12699.545,12690.266,12683.956,12683.783,12681.571
15676.4814453125,15675.364,15671.865,15674.636,15671.548,15670.694,15667.292,15672.219,15666.723,15662.013,15662.862,15649.062,15668.592,15675.112
3932.332763671875,3934.174,3935.8877,3936.6345,3942.3696,3938.2078,3934.0608,3939.0708,3936.1624,3937.719,3930.222,3924.9946,3942.3381,3940.5688
4214.5693359375,4224.626,4231.7847,4231.165,4223.172,4207.8413,4221.631,4233.943,4212.285,4226.1465,4231.3423,4230.713,4231.863,4227.5537
10594.4404296875,10597.424,10590.272,10601.265,10602.825,10598.033,10585.75,10586.408,10585.061,10581.511,10577.541,10567.278,10597.802,10601.27
13203.9287109375,13206.186,13204.976,13203.939,13220.081,13214.648,13211.1045,13220.33,13220.863,13216.5625,13205.873,13212.416,13231.69,13209.715
2830.873779296875,2843.3904,2841.4924,2831.992,2831.3408,2815.9575,2823.912,2833.8774,2826.5347,2821.2239,2868.1167,2868.7095,2833.4912,2826.9985
16456.294921875,16457.346,16452.504,16458.852,16447.725,16449.064,16444.475,16457.121,16445.973,16439.086,16447.662,16442.732,16450.244,16456.012
16906.677734375,16907.07,16914.652,16908.043,16931.85,16929.133,16916.168,16933.148,16935.334,16933.639,16898.848,16897.758,16942.312,16925.557
2189.232177734375,2190.1084,2188.8022,2186.8342,2189.6973,2188.739,2190.392,2189.3242,2192.397,2192.3489,2192.1338,2190.18,2189.6365,2188.9736
11487.8330078125,11488.358,11489.669,11493.1455,11497.337,11494.254,11491.549,11501.54,11498.772,11495.313,11487.634,11499.004,11507.097,11496.479
3322.374267578125,3322.0034,3320.7356,3322.5747,3322.1328,3322.0645,3323.435,3322.7717,3323.8782,3322.136,3321.5188,3319.023,3324.438,3322.2458
13252.5654296875,13252.748,13256.85,13249.699,13251.594,13252.505,13256.251,13261.058,13258.004,13251.174,13245.264,13239.994,13266.72,13255.277
6362.923828125,6363.648,6369.4697,6369.905,6375.4546,6384.4917,6377.9326,6382.396,6381.1665,6383.1133,6375.8193,6387.9653,6393.161,6376.774
15037.05078125,15039.473,15034.577,15032.195,15040.4795,15034.298,15051.573,15044.395,15052.149,15048.678,15057.089,15036.738,15044.162,15045.351
10422.5771484375,10419.361,10427.786,10420.635,10429.01,10423.346,10417.174,10431.22,10420.224,10421.865,10414.444,10403.026,10421.62,10420.173
11287.6533203125,11281.392,11306.628,11295.777,11315.431,11308.217,11299.747,11314.443,11305.713,11311.917,11284.7295,11279.418,11304.549,11300.22
14106.013671875,14100.333,14125.954,14110.07,14137.186,14118.365,14118.78,14123.107,14129.238,14138.301,14118.557,14111.454,14127.366,14109.507
12779.4052734375,12792.384,12787.327,12775.172,12796.09,12787.728,12803.471,12801.829,12806.074,12821.23,12795.732,12801.601,12808.821,12806.923
6706.228515625,6702.1514,6712.394,6711.994,6725.7812,6738.991,6724.6777,6746.292,6752.377,6749.0195,6713.8306,6705.712,6751.275,6726.907
14917.0078125,14921.782,14921.155,14911.405,14921.77,14912.901,14915.021,14916.986,14918.725,14918.572,14928.265,14929.617,14914.135,14907.173
6810.7099609375,6810.8813,6819.8745,6816.3145,6822.6367,6825.348,6817.173,6819.3936,6815.6875,6821.4414,6811.096,6814.423,6815.9487,6812.9766
13780.03125,13782.517,13784.384,13769.656,13789.803,13790.06,13788.796,13788.842,13787.76,13794.64,13765.037,13767.351,13773.281,13773.5625
12795.9462890625,12801.259,12800.762,12789.063,12797.448,12788.578,12793.349,12794.978,12794.502,12794.634,12804.185,12805.142,12789.903,12785.67
16868.609375,16876.615,16874.502,16859.826,16876.13,16871.777,16875.732,16864.656,16873.377,16874.396,16869.217,16868.467,16864.188,16859.771
11553.18359375,11660.301,11701.773,11692.741,11628.26,11761.943,11628.567,11744.356,11779.634,11770.235,11607.485,11653.296,11701.837,11787.417
16594.255859375,16598.973,16613.217,16588.52,16615.47,16598.979,16606.373,16596.29,16605.863,16618.387,16592.854,16598.002,16588.66,16585.557
16217.130859375,16223.826,16224.328,16208.594,16220.688,16207.419,16214.279,16216.091,16215.616,16215.941,16226.334,16226.009,16209.12,16204.592
17613.85546875,17616.117,17618.639,17600.773,17627.018,17625.4,17624.852,17624.97,17623.65,17631.957,17596.215,17597.525,17605.734,17605.977
14336.7802734375,14337.901,14340.128,14325.095,14348.07,14347.366,14345.573,14346.022,14346.953,14352.191,14326.8955,14330.597,14332.672,14329.623
5650.0185546875,5648.7217,5658.7246,5655.0034,5665.748,5660.8,5661.676,5662.096,5662.7754,5665.4746,5657.092,5659.1104,5668.241,5660.8755
17563.1484375,17594.037,17579.146,17548.455,17613.605,17580.062,17609.93,17624.322,17637.41,17669.836,17597.0,17616.645,17623.535,17642.342
17142.287109375,17155.777,17161.963,17128.764,17175.607,17154.402,17153.938,17163.973,17186.062,17202.41,17158.39,17187.465,17163.537,17167.447
8608.177734375,8615.112,8623.543,8617.183,8607.058,8585.56,8592.249,8610.064,8590.572,8584.726,8608.278,8615.847,8599.469,8596.423
7533.65576171875,7537.7837,7537.2446,7537.7236,7535.1006,7535.215,7536.4414,7536.108,7539.0283,7533.569,7541.8296,7547.773,7533.1953,7534.9375
8258.6884765625,8269.7,8267.566,8265.224,8279.783,8270.83,8282.561,8280.62,8284.629,8293.902,8280.266,8278.615,8278.666,8284.187
6730.541015625,6734.227,6733.746,6734.1777,6731.83,6731.9395,6733.0327,6732.7275,6735.3433,6730.4688,6737.8594,6743.165,6730.1226,6731.69
