V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
17.982593536376953,17.413834,17.040934,16.58125,16.413403,16.724728,16.84468,17.56334,18.931541,20.616312,21.54536,23.088501,23.664433,24.409718,24.64074,24.514484,24.439287,24.082895,23.412067,22.556551,21.5901,20.525387,19.365654,18.424658,17.983395,17.207615,16.954887,16.487011,16.364399,16.508076,17.358324,17.992344,19.093777,20.494831,21.93323,22.642056,23.821735,23.925552,24.673801,24.79361,24.611542,23.715439,22.902458,22.34466,21.147438,20.268503,19.491407,18.294697
18.54629135131836,18.00807,17.544212,17.038445,16.852978,17.385807,17.65221,18.549044,20.02148,21.711775,22.671118,24.196218,24.774195,25.49413,25.751589,25.626913,25.476221,24.964039,24.04708,23.073717,21.978952,21.055267,19.980675,18.925587,18.49342,17.739702,17.414682,16.91557,16.853374,17.074373,18.131413,18.983582,20.062225,21.633184,23.089111,23.752434,24.930899,25.003597,25.787764,25.834267,25.583769,24.451439,23.470882,22.750315,21.561485,20.722029,19.993088,18.784184
14.372634887695312,14.295969,14.321814,14.438716,14.795364,15.969522,17.049751,18.424208,20.197666,21.63165,22.447733,23.293964,23.418522,23.280739,22.95105,22.235424,21.6402,20.412354,18.82759,17.772978,16.636715,15.794529,15.245934,14.565485,14.240992,14.130835,14.113632,14.40806,14.924578,15.795595,17.487204,18.855427,19.972853,21.796892,22.727776,23.122244,23.57396,23.081358,23.120598,22.661572,21.477766,20.065357,18.777601,17.60077,16.379337,15.74015,15.328441,14.626105
18.36216926574707,17.730114,17.24088,16.819595,16.561226,16.944242,17.002937,17.762222,19.175175,21.064634,22.188795,24.01312,24.915442,25.930595,26.16463,26.24201,26.045914,25.509537,24.645182,23.539621,22.414837,21.288353,19.906374,18.842281,18.42217,17.50227,17.149986,16.6064,16.470291,16.636486,17.55582,18.361671,19.402122,20.86259,22.677538,23.49637,25.0045,25.29547,26.31813,26.369663,26.228434,25.021442,23.950176,23.299725,21.874775,20.922295,20.046402,18.732403
16.981060028076172,16.618362,16.260365,15.97294,15.852201,16.470982,16.960548,17.981611,19.631527,21.437752,22.404005,24.096785,24.650558,25.301193,25.35388,25.101154,24.743818,23.989834,22.751125,21.600372,20.365587,19.270712,18.204971,17.256397,16.948183,16.347797,16.150232,15.841624,15.903124,16.118664,17.419178,18.576986,19.717667,21.399519,22.921373,23.579853,24.697632,24.7576,25.48766,25.343342,24.801825,23.365606,22.309404,21.275639,19.937057,19.000519,18.318459,17.234638
18.593931198120117,18.000845,17.539211,17.102911,16.85625,17.201,17.310394,18.009373,19.363937,21.111103,22.079193,23.747652,24.49378,25.361013,25.660353,25.743296,25.605003,25.155523,24.36074,23.34011,22.298897,21.256851,20.020258,18.994596,18.599245,17.76567,17.42882,16.88537,16.748089,16.908623,17.794743,18.541187,19.503807,20.92776,22.505283,23.230381,24.576632,24.825172,25.75045,25.83053,25.763523,24.643185,23.701784,23.039213,21.799013,20.906439,20.082315,18.829214
17.494821548461914,17.064207,16.68341,16.347103,16.167473,16.61176,16.882816,17.678484,19.044924,20.680696,21.551828,23.095076,23.689188,24.410017,24.536018,24.46766,24.265005,23.690334,22.740902,21.767946,20.733112,19.765972,18.696863,17.79858,17.518644,16.816809,16.588503,16.182446,16.182962,16.34825,17.362215,18.206123,19.167856,20.579805,22.015154,22.629822,23.79108,23.914698,24.678808,24.656967,24.393326,23.18869,22.249588,21.496725,20.288095,19.492235,18.790932,17.732357
18.178831100463867,17.467443,16.84594,16.305164,15.876095,16.140602,16.112808,16.764864,18.21588,20.176643,21.354763,23.445824,24.375721,25.5205,25.745375,25.879948,25.707384,25.118038,24.282082,23.218157,22.14877,21.021482,19.642067,18.628613,18.234879,17.212952,16.801739,16.055128,15.78405,15.815291,16.607473,17.502188,18.510319,19.91346,21.969149,22.820972,24.45448,24.838268,25.937372,25.970852,25.879332,24.589151,23.536674,22.948853,21.538015,20.659964,19.831202,18.573582
14.74078369140625,13.713635,13.0472,12.205662,11.748477,11.446133,10.715195,10.524105,10.844693,11.43069,12.047746,13.021229,14.021675,15.166248,16.094093,16.885878,17.121798,17.689611,17.995289,17.937088,17.466509,17.447157,16.321644,15.527271,14.992066,13.783674,12.996265,11.974808,11.431429,11.415216,11.059625,10.865679,11.008604,11.2406,12.226439,12.972652,13.992076,14.839815,16.154242,16.665768,17.449265,17.28936,17.438025,17.854628,17.432577,17.02839,16.417618,15.408411
18.70264434814453,17.619934,16.667038,15.82952,15.426924,15.914872,15.930771,16.967548,18.941124,21.403599,22.935293,25.378445,26.567457,27.961277,28.632786,28.811222,28.706873,28.326618,27.312862,26.02289,24.426481,23.135527,21.240602,19.575726,18.689892,17.195711,16.579174,15.61143,15.342205,15.549084,16.696459,17.642479,19.138006,21.221249,23.581995,24.817266,26.710453,27.220764,28.74545,29.023972,28.985384,27.589111,26.375252,25.637608,23.872667,22.57997,21.328117,19.354486
17.374835968017578,16.858353,16.453611,16.08269,15.858038,16.263344,16.377304,17.003557,18.15381,19.558453,20.437126,21.815454,22.436745,23.143946,23.263762,23.250452,23.084028,22.612808,21.89482,21.102528,20.269543,19.475418,18.524088,17.713608,17.371319,16.660032,16.394192,15.953086,15.877087,16.04365,16.785194,17.457193,18.277113,19.45555,20.834167,21.459679,22.5198,22.693308,23.394527,23.41859,23.209072,22.235271,21.414282,20.882877,19.871195,19.184074,18.610401,17.653599
23.706253051757812,23.650013,23.946354,24.830564,24.652317,24.416609,26.326914,26.646214,26.125372,25.496172,25.606522,24.114332,25.109142,22.42532,23.30965,22.18429,22.662237,23.43837,22.131773,22.899845,23.617336,24.25256,24.495968,25.003702,23.737473,24.029087,24.195925,23.948994,25.59799,26.931435,26.518383,26.098114,26.533829,26.61193,24.976109,23.598097,24.031757,23.452858,23.402851,21.88035,23.621407,22.925243,23.007074,22.89344,24.011929,23.876024,23.838411,23.951746
14.430245399475098,14.134288,14.223574,14.344227,14.5325575,14.579619,14.97375,15.216348,15.738803,15.130725,15.542749,14.866892,15.038652,15.00677,14.993113,15.1411705,15.647706,15.099105,14.922728,14.686274,14.932601,15.001901,15.073954,14.23903,14.53512,14.7100725,14.089487,14.468436,14.7336035,15.610873,15.96554,15.263251,14.816081,15.336832,14.805983,14.442578,15.405743,15.10934,15.618807,14.85707,15.02414,14.729782,14.426824,15.3079,15.181801,15.2843485,15.671093,15.236014
18.284772872924805,19.579927,21.090332,23.41667,25.443054,26.182213,27.991045,29.281342,30.363007,30.862772,30.48298,29.668644,28.718653,26.96735,25.138237,24.111013,22.918564,21.07234,19.876015,18.562992,17.935211,17.026623,17.114769,17.286785,17.803347,19.427313,20.368788,23.21511,24.678411,26.146795,27.691916,29.456915,29.46727,31.110176,30.46232,29.609514,29.673061,26.54962,25.819962,24.985537,22.682745,21.862827,20.162693,18.559467,17.95394,17.844639,17.319378,16.93414
18.008556365966797,17.41742,16.88968,16.458424,16.143404,16.516203,16.651676,17.400635,18.887785,20.762245,21.818382,23.748611,24.576939,25.573082,25.736073,25.818596,25.60587,25.012035,24.064333,22.98184,21.853485,20.728619,19.423515,18.41823,18.034945,17.141937,16.810827,16.23827,16.12154,16.21408,17.175053,18.063437,19.116882,20.571669,22.412022,23.184528,24.668095,24.954674,25.958061,25.963326,25.786667,24.464325,23.42641,22.706612,21.293627,20.39651,19.567541,18.34263
16.77753257751465,16.40311,16.087355,15.764065,15.610662,16.03807,16.253902,16.977533,18.272573,19.802355,20.616829,22.061203,22.604874,23.292875,23.355467,23.261658,23.072428,22.52904,21.693813,20.744621,19.805187,18.831112,17.863596,17.069262,16.77274,16.200935,16.01415,15.639454,15.6187525,15.762691,16.685774,17.450779,18.39192,19.697847,21.030945,21.60527,22.685995,22.800882,23.46154,23.426777,23.164803,22.099232,21.18229,20.5071,19.350748,18.588934,17.936811,16.961714
18.148460388183594,17.65229,17.212343,16.779839,16.578703,16.997068,17.165604,17.943676,19.332214,21.01771,21.979834,23.554235,24.195166,24.992207,25.16829,25.119286,24.965647,24.464846,23.62603,22.673903,21.626263,20.614088,19.485487,18.552427,18.14251,17.399921,17.11519,16.646526,16.56484,16.730803,17.674135,18.459497,19.4753,20.924072,22.430729,23.099735,24.32778,24.485397,25.286451,25.31005,25.104448,23.997929,23.059689,22.409777,21.165201,20.341501,19.581604,18.418087
16.378267288208008,16.604645,16.89026,17.315506,18.047512,18.904072,20.039364,21.263098,22.74842,23.920486,24.272509,24.963612,25.043478,24.716034,24.035389,23.506048,22.746948,21.745745,20.229288,19.404707,18.472492,17.494986,17.252235,16.58996,16.620571,16.483524,16.36559,17.336426,17.892025,18.881481,20.32296,21.53094,21.965702,23.634485,24.463629,24.632498,25.1179,24.43411,24.480608,23.828773,22.874123,21.48021,20.672468,19.542725,18.478106,18.031218,17.45423,16.766445
17.346614837646484,16.952276,16.592857,16.242052,16.189407,16.904583,17.386711,18.485155,20.130083,21.914377,22.824831,24.315025,24.81193,25.405712,25.541348,25.254381,25.036663,24.38676,23.230648,22.210302,20.927185,19.879866,18.795296,17.751118,17.369448,16.689754,16.460728,16.17482,16.268402,16.664879,17.971758,18.967562,20.177671,21.92655,23.301498,23.939184,25.018469,24.966286,25.654156,25.640476,25.178957,23.89074,22.81418,21.921968,20.505644,19.675919,18.874525,17.654259
19.831619262695312,21.196234,22.397087,24.085178,24.855854,25.140392,25.858746,26.173378,26.09415,25.514524,24.575174,23.485157,22.274193,20.763126,19.723051,18.8989,18.52502,17.324617,17.058674,16.592,16.797487,16.819523,17.607489,18.643673,19.177351,21.094908,21.887512,23.911085,24.474798,25.012949,25.336842,26.348652,25.585155,25.847397,24.77082,23.670813,23.154398,20.829542,19.896484,19.406952,18.29917,18.325146,17.078133,16.5349,16.567778,17.135225,17.533539,17.947704
18.57726287841797,18.044987,17.651802,17.245089,17.04109,17.454708,17.589664,18.37857,19.874767,21.748095,22.810078,24.51851,25.293222,26.195656,26.409626,26.37315,26.251259,25.698227,24.876986,23.769701,22.639729,21.423422,20.088146,19.047165,18.650206,17.792784,17.537186,17.079142,16.980457,17.177795,18.18397,18.955559,20.078136,21.598171,23.250828,24.022099,25.445902,25.62413,26.523436,26.565947,26.404324,25.266577,24.191845,23.518354,22.078009,21.104683,20.204327,18.884502
17.950912475585938,17.50956,17.142067,16.689247,16.56442,17.140461,17.415285,18.384111,19.856829,21.57155,22.505322,24.008186,24.551243,25.22457,25.39408,25.189138,25.015285,24.46178,23.492683,22.50258,21.367075,20.379128,19.322264,18.331999,17.934818,17.26946,17.006243,16.607008,16.593657,16.841719,17.94174,18.831417,19.923689,21.519337,22.943884,23.592297,24.708755,24.739513,25.453415,25.461708,25.120396,23.985874,22.978159,22.21221,20.945923,20.114471,19.369354,18.194685
14.888790130615234,14.546562,14.256565,14.206703,13.904655,14.1128435,14.095673,14.390987,15.044197,16.031301,17.00264,18.400064,19.245647,20.097437,20.053022,20.235323,19.875708,19.160042,18.407791,17.54336,16.861624,16.322023,15.454561,15.018453,14.963244,14.507385,14.2731285,13.899256,13.744883,13.7752285,14.262276,15.088016,15.284419,15.8359995,17.365053,17.916801,19.088842,19.565361,20.266376,20.106495,19.877163,18.736252,17.878626,17.442947,16.474604,15.9896,15.688186,15.168227
15.343167304992676,14.9955435,14.681235,14.534042,14.218096,14.53693,14.655583,15.1123085,16.154747,17.40792,18.313385,19.88332,20.605656,21.355085,21.21122,21.247505,20.894762,20.136194,19.269865,18.369318,17.592329,16.846413,15.981683,15.465308,15.369598,14.850924,14.691746,14.317018,14.228209,14.235594,14.91725,15.827193,16.4096,17.291632,18.840519,19.428278,20.489248,20.829071,21.5066,21.302599,20.960846,19.72915,18.845423,18.223042,17.141058,16.556728,16.201603,15.6377
15.78637409210205,15.413361,15.047553,14.928577,14.586554,14.858388,14.872741,15.323285,16.326448,17.679792,18.660164,20.354069,21.238396,22.166664,22.160862,22.353148,22.051739,21.325703,20.488026,19.457523,18.589012,17.758827,16.65528,16.01228,15.903391,15.249598,15.068541,14.619963,14.5214205,14.57046,15.213711,16.079584,16.657562,17.517733,19.179491,19.85477,21.121471,21.590897,22.488056,22.325346,22.173412,20.8896,19.912922,19.354889,18.092316,17.399233,16.870676,16.133371
15.762384414672852,15.127766,14.509833,14.043097,13.7901,14.137817,14.049789,14.678774,15.885958,17.446121,18.47506,20.05901,21.019562,22.079449,22.613981,22.981682,22.957108,22.72256,22.080101,21.041618,19.871687,19.013134,17.558237,16.366318,15.878856,14.870556,14.422993,13.811976,13.649814,13.877017,14.60135,15.23056,16.031155,17.301546,18.849937,19.682688,21.083752,21.564814,22.771347,22.978024,23.205397,22.216637,21.281849,20.818356,19.45391,18.58384,17.596815,16.183382
14.024157524108887,13.349289,12.731776,12.2364235,11.999586,12.606658,12.77186,13.880535,15.733078,18.079636,19.399902,21.585943,22.695034,23.929594,24.443726,24.593529,24.475386,23.973598,22.808393,21.35406,19.687277,18.272598,16.347513,14.802455,14.202684,12.970587,12.581276,11.975557,11.9408,12.345127,13.631748,14.615882,16.001806,17.96561,20.016914,21.10244,22.884754,23.234402,24.69815,24.853931,24.833138,23.344713,21.953894,21.107327,19.07357,17.824087,16.427996,14.585997
17.870494842529297,16.883507,15.853343,14.981677,14.501551,15.099727,14.977167,16.096222,18.139658,20.81363,22.475294,25.116392,26.553885,28.226475,28.996502,29.326706,29.29013,28.863813,27.6987,26.058676,24.171606,22.772408,20.614885,18.767487,18.00793,16.431307,15.746234,14.673504,14.37826,14.657793,15.867889,17.03326,18.401493,20.598743,23.198116,24.497055,26.681526,27.354618,29.180904,29.480345,29.6646,28.004032,26.483488,25.67079,23.510094,22.163488,20.674664,18.489555
18.087827682495117,17.37589,16.89368,16.439934,16.149479,16.427681,16.404896,17.027779,18.317108,20.053644,21.156046,22.89859,23.750832,24.724072,25.001837,25.108322,24.937017,24.539927,23.871058,22.871489,21.940203,20.90877,19.577883,18.58626,18.107323,17.149332,16.832283,16.22726,16.032969,16.12625,16.879736,17.528614,18.525715,19.84263,21.540977,22.39328,23.813786,24.125366,25.072712,25.159386,25.109783,24.076038,23.174458,22.636639,21.433306,20.491066,19.681597,18.423721
27.163389205932617,28.175396,27.42529,26.892635,26.273148,26.282505,26.301643,25.779789,26.215797,26.794762,26.914396,26.925507,26.924603,27.13682,26.954168,26.449474,26.493996,26.146729,27.021198,27.2956,26.350157,28.209911,27.894363,28.030733,27.580233,27.036373,27.440918,26.778175,25.978542,25.621286,26.818748,26.368069,26.646175,26.405704,27.537218,26.619066,27.622583,26.43288,27.72333,26.50355,26.599258,25.74146,25.08192,25.86029,27.693653,27.410542,27.539644,26.943787
19.593889236450195,19.017523,18.847347,18.639322,18.411022,18.62701,18.616411,18.973248,19.88931,21.061178,22.061897,23.593245,24.243559,24.92135,24.72227,24.590559,24.238585,23.549145,22.948729,22.284483,21.80352,21.072378,20.270819,19.840563,19.650331,18.992138,18.875378,18.467236,18.285467,18.352169,18.880316,19.541216,20.152897,20.882418,22.556625,23.22525,24.280287,24.405415,24.87958,24.760199,24.250399,23.305954,22.493366,22.194187,21.307823,20.816282,20.497726,20.003302
11.78783130645752,11.512552,11.240089,10.997527,10.904878,11.312212,11.531838,12.161476,13.184395,14.357477,15.014017,16.03719,16.481686,16.973452,17.118782,17.024002,16.923285,16.518185,15.822481,15.1034775,14.282565,13.595019,12.789785,12.083865,11.821325,11.328497,11.16209,10.90946,10.943441,11.164282,11.928372,12.529804,13.2737665,14.343243,15.318361,15.791231,16.564484,16.637691,17.225124,17.209755,17.018526,16.190737,15.4601965,14.944694,13.970583,13.403194,12.848629,12.025636
18.23976707458496,17.841122,17.62402,17.28035,17.24274,17.917788,18.413671,19.430511,21.02101,22.648726,23.542727,24.936747,25.31963,25.746521,25.690758,25.266487,24.928417,24.178036,23.068083,22.122242,21.117722,20.143686,19.304573,18.504261,18.133823,17.65818,17.501827,17.226469,17.303654,17.57563,18.839527,19.832302,20.97934,22.614605,23.912167,24.488537,25.409092,25.294603,25.702644,25.548857,24.894693,23.682732,22.723398,21.79455,20.718153,19.912117,19.39083,18.425602
21.582868576049805,21.229527,21.345097,21.264828,21.133188,21.591532,22.043629,21.891106,22.952873,22.18822,23.06401,23.078154,22.519188,22.860682,22.998917,23.087038,23.840244,23.487179,23.132275,22.932528,22.200266,22.070354,21.691647,21.008188,21.26278,21.545916,21.555052,21.208204,21.049072,22.021858,22.62673,22.36366,21.903496,22.168463,22.281502,22.198772,23.132257,23.093754,23.553879,22.849203,23.453625,22.581192,22.60405,23.12712,22.379053,22.011631,22.911518,21.647007
18.413593292236328,17.757809,17.252848,16.756847,16.528631,16.857208,16.860188,17.59131,19.009308,20.82491,21.888826,23.617174,24.423897,25.377846,25.730011,25.753485,25.67689,25.332603,24.65105,23.67634,22.598125,21.49598,20.107744,19.029198,18.493378,17.491894,17.185204,16.609646,16.458782,16.633512,17.474297,18.094177,19.23056,20.67975,22.34128,23.203684,24.577581,24.822062,25.811863,25.95992,25.895094,24.92404,23.984959,23.47618,22.100569,21.152433,20.207521,18.854656
18.590267181396484,18.071472,17.678818,17.278316,17.173363,17.669807,17.92488,18.770117,20.12592,21.667477,22.577356,23.979301,24.518097,25.16449,25.330032,25.191257,24.974192,24.532576,23.681078,22.798634,21.792536,20.920807,19.915365,18.995085,18.5342,17.848202,17.585392,17.197752,17.171041,17.370914,18.3745,19.125107,20.158092,21.587177,22.939756,23.581701,24.638203,24.69708,25.378452,25.415483,25.076128,24.0533,23.228252,22.51295,21.447397,20.63847,19.98026,18.86785
14.174945831298828,14.02441,14.028039,13.868946,13.962855,15.029578,16.288904,17.917177,20.07929,22.560118,23.510994,25.956854,27.119526,27.76195,27.35426,27.059626,26.117405,24.706114,22.562668,20.888895,19.130335,17.372955,16.229391,14.792198,14.740811,13.934726,13.608843,14.226045,13.962538,14.891405,16.959232,18.573254,19.251215,21.922812,24.07791,24.979116,26.431599,26.778233,27.856798,26.953283,26.331795,23.992989,22.35253,21.111647,18.643463,17.744963,16.690105,15.031027
17.27950096130371,16.723293,16.342237,15.93512,15.628876,15.76059,15.814343,16.171682,17.007074,18.30027,18.993925,20.575634,21.614433,22.58824,22.870266,23.029333,22.758814,22.454128,21.783216,21.063906,20.330647,19.713945,18.646996,17.713243,17.57692,16.765629,16.349285,15.97155,15.501101,15.697112,16.131191,16.541695,16.830269,17.760838,19.243998,19.95826,21.042906,21.871262,22.918137,22.66632,22.924875,21.983337,21.302437,21.296436,20.119648,19.573887,19.026289,18.105822
24.464637756347656,26.405766,27.218689,28.596827,28.307209,28.186357,27.62238,26.77871,24.949396,23.078167,21.145372,19.17495,18.132545,16.186083,15.735651,15.431578,15.251995,14.611185,15.419855,15.422815,17.089548,18.679924,20.853828,22.827148,23.36521,26.035084,26.779469,28.10158,28.006207,27.404655,26.553331,27.025772,24.81626,23.74415,21.808191,19.990633,18.597937,16.506119,15.772341,15.209864,15.275877,15.999472,14.675542,15.58442,16.710857,18.028679,20.218918,21.627285
17.007003784179688,16.602427,16.35388,16.008684,15.998817,16.718866,17.262478,18.289028,19.851013,21.356882,22.150589,23.376503,23.651243,23.985071,23.931465,23.44255,23.134071,22.460663,21.39525,20.65465,19.707256,18.870083,18.12499,17.367441,16.929482,16.38726,16.271536,16.019043,16.146389,16.504705,17.70566,18.613667,19.807388,21.387823,22.538704,23.095936,23.796274,23.625069,23.95904,23.841057,23.143402,22.058952,21.199059,20.386852,19.38628,18.70493,18.219429,17.334677
18.136171340942383,17.778675,17.533033,17.255152,17.228516,17.861979,18.28447,19.175388,20.568207,22.00557,22.846155,24.10454,24.529531,24.97998,24.953686,24.671785,24.35052,23.661968,22.678646,21.779116,20.832735,19.989035,19.166851,18.411703,18.051548,17.593653,17.40869,17.1855,17.266777,17.558544,18.666653,19.569439,20.548471,21.980373,23.202204,23.732388,24.608416,24.557665,25.034267,24.892637,24.350954,23.247004,22.313753,21.515274,20.477282,19.744177,19.254564,18.359627
18.401718139648438,17.960749,17.619267,17.229256,17.234379,17.921108,18.38636,19.46191,21.05648,22.712086,23.63553,24.989922,25.459293,25.97671,26.112322,25.797405,25.549534,24.905403,23.852077,22.861036,21.741224,20.785625,19.824158,18.81939,18.327646,17.715233,17.489056,17.16346,17.262585,17.625263,18.924175,19.789974,21.012745,22.70134,23.98183,24.605577,25.604637,25.531387,26.13329,26.063667,25.55524,24.401941,23.399374,22.53106,21.368347,20.50467,19.80909,18.671143
19.641216278076172,18.872221,18.140707,17.588783,17.10846,17.3106,17.044086,17.636349,19.092966,21.176409,22.471628,24.77946,25.983433,27.447855,27.904108,28.361345,28.280575,27.882881,27.086454,25.842648,24.506779,23.274506,21.4819,20.286385,19.823875,18.588196,18.094124,17.249546,16.889687,16.96917,17.635307,18.547386,19.450567,20.842882,23.097057,24.113268,26.054548,26.702572,28.181381,28.347864,28.603922,27.280855,26.143517,25.592821,23.86013,22.829008,21.717222,20.105665
30.33390235900879,30.452843,30.307123,30.173464,29.65353,29.602648,29.105196,28.592138,28.155657,27.729383,27.273825,26.955479,26.943407,26.629837,26.78319,26.823534,26.803896,26.928799,27.360752,27.756958,28.407763,28.992744,29.72316,30.090082,30.071945,30.45256,30.329208,30.105707,29.918339,29.242405,28.878115,28.57329,28.14332,27.86549,27.465792,27.17446,26.87056,26.676132,26.634155,26.511684,26.741133,27.115843,27.166212,27.721323,28.320913,28.57832,29.341879,29.846027
25.909645080566406,24.624866,23.721857,21.983418,20.72313,19.93349,18.357561,17.262505,16.9099,15.989975,15.949229,15.708675,16.378983,17.544344,18.942118,20.215883,21.316675,22.916203,24.941984,25.172153,26.349874,27.246874,26.792017,26.183802,26.000454,24.877542,23.620518,21.729345,20.888437,19.954351,18.716965,17.28379,16.701065,16.406178,15.422821,15.725562,15.851881,17.099598,18.516363,19.40578,21.428623,22.321865,23.701027,25.260303,26.35669,26.348984,26.209986,26.20322
12.958222389221191,12.506687,12.133358,11.989149,11.606455,11.798303,11.696205,12.019682,12.780094,13.995405,15.109763,16.770147,17.70371,18.708736,18.68253,18.834805,18.481369,17.774397,16.999477,16.160696,15.399235,14.780309,13.75379,13.216748,13.110356,12.452556,12.172467,11.681133,11.441386,11.465713,11.936588,12.819879,13.120945,13.757618,15.581837,16.27522,17.622505,18.107792,18.95038,18.769808,18.554157,17.345032,16.405054,16.10777,14.978268,14.4698515,14.058397,13.424504
18.146150588989258,17.524557,17.081564,16.645004,16.404741,16.660732,16.693079,17.322533,18.591202,20.197735,21.146418,22.768015,23.46675,24.32267,24.538841,24.615116,24.460518,24.079903,23.414833,22.49319,21.618538,20.630384,19.468319,18.53175,18.137684,17.309381,17.007074,16.466228,16.321714,16.37593,17.147257,17.77745,18.730312,20.004316,21.549017,22.271835,23.546473,23.78391,24.626986,24.702244,24.595543,23.60623,22.80913,22.235764,21.150072,20.27187,19.533766,18.414785
18.74928092956543,17.998667,17.423761,16.93966,16.635633,16.757236,16.624197,17.09365,18.205374,19.736689,20.735262,22.378176,23.198835,24.192955,24.519556,24.755312,24.615349,24.341904,23.835812,23.04152,22.198494,21.336025,20.158232,19.230957,18.748274,17.816671,17.372847,16.740543,16.444508,16.473324,17.003572,17.553335,18.362131,19.488977,21.125282,21.881994,23.261383,23.64402,24.580315,24.725014,24.754778,23.907516,23.179363,22.7939,21.78761,20.96942,20.250652,19.085987
18.61528778076172,18.077003,17.66243,17.198977,17.049328,17.549623,17.834944,18.71666,20.147406,21.819033,22.753973,24.286348,24.857635,25.553524,25.781586,25.65889,25.477137,24.997322,24.066027,23.095684,22.024534,21.074226,19.991611,18.979885,18.566166,17.838768,17.538586,17.080122,17.039644,17.230661,18.300552,19.128647,20.186207,21.710653,23.160683,23.818285,24.973671,25.069136,25.81074,25.86584,25.584433,24.467796,23.547955,22.771347,21.61827,20.765327,20.049507,18.857277
19.065696716308594,18.478535,18.007177,17.47597,17.312222,17.841698,18.097557,19.028759,20.59219,22.40941,23.44254,25.050232,25.682055,26.465275,26.74125,26.604431,26.465614,25.993788,25.061895,24.052029,22.878098,21.830229,20.639133,19.508806,19.020647,18.21105,17.880322,17.368616,17.302155,17.530016,18.63477,19.479933,20.645838,22.33123,23.858204,24.581686,25.835745,25.943256,26.7594,26.853971,26.600637,25.461088,24.465513,23.71808,22.422491,21.489452,20.675106,19.330776
14.55122184753418,15.390616,16.37136,18.194527,20.052425,21.172207,23.123402,24.958725,26.877714,28.188435,28.433916,28.50712,28.2281,27.089005,25.22818,24.331442,22.867355,20.927622,18.960821,17.634111,16.339622,14.931171,14.764164,14.374445,14.559732,15.276837,15.59159,18.033003,19.424091,21.302717,23.348251,25.296755,25.750458,28.097784,28.49891,28.307446,28.711338,26.459255,26.241419,25.20445,22.81889,21.168182,19.663134,17.848831,16.501457,15.944962,15.126003,14.408723
12.852134704589844,12.211181,11.825787,11.430907,11.159555,11.309235,11.210623,11.535064,12.3096075,13.297496,14.205714,15.49737,16.01633,16.683146,16.565742,16.43769,16.12711,15.655378,15.20728,14.860543,14.462991,14.024172,13.544104,13.147444,12.762278,12.148875,11.84794,11.356853,11.070647,11.027117,11.367982,11.930987,12.393547,13.084089,14.559803,15.12439,16.077202,16.217062,16.588377,16.556925,16.078674,15.436938,14.869766,14.685881,14.176629,13.853798,13.716513,13.2111435
18.90085792541504,18.039694,17.195568,16.474344,16.011795,16.53527,16.550634,17.600298,19.531282,22.02902,23.43508,25.973429,27.070396,28.44997,28.769493,28.814512,28.609047,28.016123,26.832754,25.529457,24.006788,22.663382,20.970963,19.565863,18.97887,17.64263,17.135426,16.253448,16.053234,16.180523,17.311472,18.43714,19.82907,21.8199,24.265768,25.375843,27.235893,27.659643,29.000935,29.153078,28.937155,27.329634,26.012005,25.191254,23.35481,22.256617,21.125952,19.448997
19.0607852935791,18.571983,18.213518,17.994736,17.691591,17.835255,17.712645,17.953709,18.62762,19.641825,20.524122,21.854635,22.606388,23.394756,23.418007,23.544655,23.294699,22.831161,22.293905,21.70025,21.130833,20.603397,19.806467,19.35026,19.116241,18.514639,18.24043,17.814894,17.584648,17.601515,17.909601,18.52407,18.87944,19.438513,20.894394,21.509369,22.5535,22.938648,23.603626,23.533504,23.355368,22.520575,21.864754,21.636755,20.794043,20.362501,20.03784,19.45244
17.201427459716797,16.250034,15.368751,14.517239,14.157394,14.809184,14.988068,16.273949,18.47319,21.224733,22.702234,25.212704,26.245264,27.570854,28.127441,28.073055,27.95783,27.437458,26.171356,24.852335,23.076166,21.568377,19.720348,18.034447,17.237347,15.82509,15.238779,14.370754,14.165607,14.484403,15.865166,17.011997,18.703634,21.091015,23.47625,24.636757,26.538017,26.83056,28.231634,28.510256,28.272509,26.715607,25.318478,24.443869,22.429333,21.179792,19.825535,17.78657
20.301382064819336,20.151043,20.021708,19.978409,19.819979,19.956772,19.987663,20.156612,20.558598,21.062452,21.558853,22.268404,22.648314,22.994974,22.889715,22.887728,22.700357,22.280762,21.850962,21.471935,21.136192,20.848515,20.504179,20.348171,20.323751,20.129354,20.025797,19.875507,19.787268,19.795874,20.059582,20.547903,20.686726,20.998106,21.786972,22.066662,22.57035,22.757343,23.029486,22.896767,22.672432,22.09172,21.653349,21.435595,20.939674,20.75303,20.650661,20.469643
