V1,V2,V3,V4,V5,V6
1624.0706787109375,1669.4309,1715.0565,1750.2203,1793.5817,1801.0143
1482.2093505859375,1535.3281,1600.6218,1655.9746,1714.8203,1776.9543
3688.64306640625,3776.8835,3853.2065,3929.671,4003.0103,4067.3484
7880.6064453125,8208.34,8509.186,8824.23,9106.534,9390.27
3133.42041015625,3134.315,3135.433,3137.8757,3137.5964,3148.9824
3429.035888671875,3458.2605,3482.508,3514.145,3539.8123,3569.2637
3806.025146484375,3873.9868,3929.4849,3993.842,4051.6235,4108.531
3463.32763671875,3473.69,3468.5266,3482.441,3487.3792,3503.5684
3521.92529296875,3518.2168,3537.274,3532.3984,3529.335,3541.644
3296.333740234375,3352.1184,3402.2302,3451.233,3502.3066,3532.398
3401.306884765625,3409.3657,3402.7515,3401.8955,3394.818,3414.395
7112.55322265625,7102.224,7143.6904,7133.5767,7125.566,7156.197
7706.7783203125,7849.865,7964.4595,8093.815,8212.456,8334.319
7515.7763671875,7531.082,7541.1357,7550.146,7552.9565,7591.1846
3193.49853515625,3244.3281,3296.8818,3335.5718,3369.4746,3408.0544
3322.595703125,3318.3186,3318.657,3315.153,3310.3916,3326.066
8640.8828125,9002.073,9330.926,9663.15,9983.566,10181.004
2929.894287109375,2981.5706,3023.5415,3073.827,3118.6277,3168.735
2867.2470703125,2923.3818,2969.2197,3029.5825,3080.7297,3147.4985
2954.97802734375,3016.227,3070.691,3128.534,3178.3076,3222.2278
5629.234375,5917.846,6173.407,6435.2207,6678.7676,6982.7656
2412.61767578125,2502.7173,2595.7744,2662.1145,2738.5112,2846.0774
2767.455078125,2873.1753,2973.146,3072.108,3185.2666,3290.1987
2664.65966796875,2667.4128,2656.1697,2667.7578,2672.4338,2684.2292
11324.2177734375,11388.959,11468.349,11511.222,11580.479,11596.083
10838.4365234375,11466.013,11963.751,12563.8125,13122.369,13679.859
2480.327880859375,2504.787,2528.3513,2554.3333,2576.2754,2613.3154
927.7603149414062,925.44464,922.19244,923.0402,920.5605,932.92914
1107.2784423828125,1110.9701,1112.0878,1113.5417,1114.1588,1126.552
1102.22265625,1104.0923,1102.4601,1104.3716,1105.7568,1115.7404
938.9571533203125,942.91895,945.7875,942.1299,940.291,952.8177
5668.0361328125,5664.3604,5671.857,5647.342,5633.8687,5675.2856
6915.89501953125,6959.541,6978.045,7055.1123,7099.4756,7140.4033
1990.92138671875,2090.0952,2175.3926,2268.256,2354.832,2437.3928
2039.82373046875,2042.5837,2040.8933,2053.212,2061.169,2072.7068
12855.55859375,13539.158,14039.486,14769.119,15322.928,16013.557
10014.0771484375,10265.258,10469.586,10697.963,10886.896,11087.307
10670.5888671875,10676.442,10721.988,10700.122,10672.437,10725.856
5304.30908203125,5480.9824,5641.697,5799.441,5941.0527,6072.89
1397.6905517578125,1419.3696,1439.86,1458.7357,1477.3896,1494.5537
7662.43603515625,7844.539,7995.537,8194.882,8353.421,8573.096
13071.65625,13690.51,14149.969,14731.601,15253.022,15508.5
12262.619140625,12853.515,13394.934,14017.811,14545.122,15151.59
2462.5859375,2460.4417,2458.4922,2454.0444,2450.1091,2458.1418
3160.15576171875,3223.8098,3274.0793,3328.5852,3380.9868,3435.833
3516.49462890625,3576.4731,3610.0623,3664.7734,3700.3142,3743.045
4332.8955078125,4322.5737,4320.795,4316.884,4313.0254,4328.073
4707.8828125,4738.519,4768.889,4796.92,4826.005,4842.548
4732.41650390625,4787.472,4827.6626,4872.488,4906.923,4972.516
4117.72412109375,4115.5806,4114.487,4112.9653,4109.5347,4108.9937
4845.01611328125,4852.7563,4871.725,4875.8037,4876.607,4878.6934
8048.35205078125,8434.7295,8764.221,9090.412,9431.044,9706.713
4959.8212890625,4983.2954,5017.2783,5039.523,5061.405,5034.2886
1385.629150390625,1414.3755,1435.3839,1463.5155,1489.3545,1510.8033
9045.7353515625,9293.507,9507.232,9747.992,9965.872,10139.001
17307.67578125,18219.91,19039.504,19980.473,20794.992,21726.773
3401.951171875,3403.1511,3404.8032,3415.0508,3422.3252,3427.9756
2904.242919921875,2886.5598,2897.4712,2885.6155,2875.4636,2903.1484
3667.444091796875,3695.6377,3726.128,3759.6575,3785.9556,3830.8281
3184.44970703125,3305.2305,3412.759,3502.4692,3598.1548,3673.0806
3029.813720703125,3023.716,3025.7673,3022.358,3021.7405,3079.5146
2998.354248046875,2986.4045,2982.8086,2974.3545,2962.2793,2977.895
7326.74609375,7429.219,7509.315,7607.5054,7672.7383,7831.6597
2999.91064453125,2999.001,2993.2246,3013.2454,3021.638,3048.8728
9134.017578125,9495.807,9856.242,10285.307,10665.537,11042.355
6734.30029296875,6745.3906,6756.979,6787.484,6811.449,6839.743
5818.1875,5819.989,5795.1523,5827.42,5836.69,5920.5015
5572.224609375,5570.3066,5555.552,5562.297,5548.574,5674.2207
6344.81298828125,6340.182,6334.818,6317.963,6295.096,6389.441
3360.26171875,3363.296,3371.277,3367.9314,3370.727,3375.7595
1526.68994140625,1521.7573,1524.3801,1523.3016,1519.5516,1533.1536
12542.0693359375,13313.821,13978.584,14760.953,15425.243,16048.664
1979.850830078125,1974.3821,1973.4867,1969.7218,1965.2368,1965.4006
2454.44140625,2459.6965,2464.0981,2471.7327,2483.6,2477.795
13191.8173828125,13590.696,14000.774,14393.271,14782.874,15321.693
9766.40234375,10024.759,10237.555,10529.189,10784.353,11021.889
2634.630859375,2636.9866,2649.0667,2655.113,2656.8845,2651.1936
2308.34033203125,2422.7324,2506.463,2603.387,2692.3228,2716.892
1439.1954345703125,1446.8203,1455.0422,1467.2638,1474.8258,1484.242
6549.34521484375,6803.6147,7058.041,7326.5034,7547.49,7752.796
4095.87158203125,4085.1287,4083.533,4076.5288,4062.882,4093.1929
3969.67822265625,3956.593,3949.8025,3945.5396,3934.6155,3936.2434
5116.85791015625,5132.1816,5150.159,5167.2666,5174.7544,5192.6304
4709.427734375,4717.586,4720.2637,4719.0615,4714.2188,4754.6196
4720.46533203125,4811.362,4882.8984,4936.946,4980.124,4994.4707
2464.9150390625,2629.1133,2776.8213,2959.061,3103.5964,3241.387
4981.392578125,5186.4326,5357.6504,5538.8623,5730.7646,5839.5596
14868.69140625,15604.206,16265.018,16944.938,17542.977,18140.734
1364.30224609375,1376.3207,1387.3159,1398.425,1409.4849,1421.6764
8122.3525390625,8209.745,8277.054,8406.184,8489.7,8596.499
5688.4833984375,5778.1387,5879.2305,5992.3877,6069.7153,6169.307
2513.364501953125,2510.5676,2508.9202,2508.1794,2507.4644,2513.1223
2786.827880859375,2808.5781,2829.8074,2850.9797,2872.6313,2892.653
2558.475341796875,2670.9019,2775.4734,2872.6768,2971.3862,3056.9832
2747.656005859375,2752.8135,2745.2822,2758.2717,2762.2478,2774.5625
4496.0947265625,4497.692,4498.2627,4496.737,4495.924,4501.1367
4692.4013671875,4717.9297,4746.409,4778.297,4799.2744,4829.6177
4573.42529296875,4590.3813,4584.9287,4586.1357,4582.958,4594.733
5178.19775390625,5190.703,5205.8413,5238.248,5264.792,5282.983
4850.2353515625,4861.6685,4882.708,4890.675,4897.668,4896.1274
1633.661376953125,1692.7196,1741.1877,1794.9683,1843.3813,1885.8799
1927.240478515625,2052.7607,2156.812,2283.1255,2396.458,2509.0588
3540.22412109375,3656.54,3760.3606,3877.5835,3987.162,4122.3735
3101.789306640625,3181.4324,3249.199,3322.789,3391.995,3453.333
11003.5947265625,11231.153,11467.055,11647.599,11808.343,11924.226
3031.997314453125,3193.0364,3329.0894,3483.197,3625.9976,3764.1865
6108.783203125,6365.1235,6588.663,6835.962,7060.8643,7257.0547
8780.09375,8779.407,8781.967,8775.8125,8767.775,8781.436
8373.8017578125,8704.908,9024.897,9338.125,9682.369,10020.262
1098.91748046875,1102.234,1105.979,1114.0138,1119.4745,1128.339
1034.072265625,1034.2894,1032.6344,1037.9348,1040.463,1044.2528
11567.8359375,11608.269,11648.487,11661.857,11689.366,11702.986
4836.75927734375,4944.3057,5055.967,5158.727,5261.494,5329.808
9975.3408203125,10518.426,11005.528,11480.596,12007.174,12363.709
8932.212890625,8926.882,8916.203,8903.79,8883.588,8911.779
1054.0572509765625,1060.8699,1068.3419,1076.479,1082.5256,1091.2969
1005.430419921875,1007.6042,1007.26245,1013.6406,1019.13257,1026.1757
938.9571533203125,942.91895,945.7875,942.1299,940.291,952.8177
1090.5401611328125,1088.9457,1089.8076,1093.6409,1095.588,1099.0863
11873.705078125,11971.236,12066.186,12149.1045,12214.776,12297.463
7611.3046875,7803.6953,7968.1934,8150.9175,8329.186,8520.014
5773.44775390625,5753.5703,5740.037,5733.1963,5722.4424,5774.2847
5748.4404296875,5763.1494,5790.0513,5785.1104,5782.9844,5818.2085
1585.4134521484375,1614.6956,1652.715,1671.7413,1694.1968,1734.2803
1740.7216796875,1737.0133,1734.4404,1731.5563,1725.3533,1738.7378
2065.830810546875,2071.633,2075.8418,2078.392,2080.3953,2089.1868
1246.9512939453125,1246.4906,1243.3896,1248.0359,1251.1232,1255.076
9238.69140625,9380.532,9549.958,9736.132,9864.385,10013.552
1856.4273681640625,1894.2043,1922.929,1965.8497,2000.6094,2025.1915
1831.932373046875,1860.3729,1891.4993,1922.0936,1959.1145,2014.6716
3338.010009765625,3510.5977,3664.096,3848.672,3989.6812,4180.7744
1689.469482421875,1701.6278,1709.9419,1725.7249,1739.8844,1739.3362
1513.814697265625,1522.923,1534.595,1541.131,1550.8783,1557.9955
10096.2041015625,10798.797,11362.094,11994.099,12606.595,13354.291
6125.6953125,6476.0186,6788.1064,7180.498,7506.5063,7957.4014
3488.185546875,3504.571,3536.958,3552.8403,3568.838,3608.2253
3076.23388671875,3142.2417,3206.618,3280.295,3327.5537,3431.563
2895.758056640625,3011.6868,3110.1414,3212.9668,3309.4976,3375.963
2639.466796875,2755.7488,2865.5679,2966.7913,3084.5107,3185.2312
2520.620849609375,2647.1094,2761.9954,2888.9104,2989.0068,3100.317
1514.80126953125,1521.9694,1531.5631,1537.938,1543.8827,1545.4052
2739.973388671875,2793.965,2843.5122,2887.4526,2933.9797,2956.2905
1421.0245361328125,1430.8024,1439.5953,1448.4473,1456.5485,1461.2678
1449.688232421875,1463.8538,1476.7358,1492.2275,1504.6292,1523.3452
1508.06787109375,1511.666,1509.6462,1517.4215,1522.6548,1526.096
1561.7186279296875,1588.6743,1614.6106,1639.6796,1664.311,1684.667
1423.4886474609375,1441.4065,1456.7991,1471.0026,1488.5903,1500.3895
11395.357421875,11879.64,12304.158,12767.663,13187.777,13682.848
3465.752197265625,3497.2734,3536.87,3592.3313,3627.774,3628.2588
1345.3641357421875,1351.2358,1349.3549,1349.8257,1348.8527,1355.27
1492.528076171875,1518.1409,1540.5627,1566.9993,1588.8757,1612.3445
1453.8001708984375,1482.2,1505.5464,1530.6501,1551.2698,1580.4034
6697.35546875,6732.8633,6759.6846,6777.0522,6794.7573,6809.566
3006.822265625,3010.758,3005.8257,3006.4343,3007.8733,3018.9858
3146.2978515625,3202.5303,3255.444,3306.6772,3356.095,3397.2874
1837.7576904296875,1894.7812,1939.5563,1998.1023,2044.6509,2091.952
2364.046630859375,2474.6763,2570.229,2675.346,2768.1685,2870.9143
1626.231689453125,1628.7628,1627.9016,1628.4839,1630.1582,1637.9781
3538.06396484375,3571.1309,3599.183,3645.7947,3676.998,3727.0686
10527.3623046875,10868.118,11195.025,11506.482,11796.179,11959.331
4855.13427734375,4869.022,4874.9346,4867.129,4863.438,4876.8403
5018.72412109375,5071.104,5116.301,5154.6055,5192.595,5216.2754
4108.63330078125,4177.0674,4243.3984,4280.2295,4328.423,4353.962
4805.41259765625,4866.043,4915.8545,4979.495,5029.47,5090.287
11911.1884765625,12483.553,12957.001,13474.426,13988.666,14325.8545
7264.1318359375,7658.8115,7991.0454,8360.411,8697.14,9027.016
4799.7646484375,4798.7275,4812.9126,4814.265,4814.597,4819.2856
1970.95751953125,1973.9784,1977.4017,1978.566,1979.7129,1976.6417
9202.0478515625,9242.818,9263.207,9327.433,9382.626,9434.151
10720.6396484375,10766.606,10765.346,10871.296,10928.559,11000.28
8748.6083984375,8950.211,9095.159,9261.382,9379.847,9489.11
10355.951171875,10402.345,10408.867,10512.116,10572.172,10642.627
5927.66259765625,6089.2617,6226.882,6390.217,6544.8364,6680.266
6834.7724609375,7060.7593,7250.451,7476.0273,7685.4775,7949.3096
15439.259765625,16122.057,16691.809,17389.36,17980.668,18762.266
2414.080810546875,2498.5288,2574.6443,2663.9536,2739.6614,2817.5068
4368.64990234375,4500.103,4618.3877,4755.2837,4876.357,5016.2344
3870.476318359375,3871.2268,3873.9868,3869.1868,3863.327,3880.0842
3789.167724609375,3803.0352,3807.4824,3811.215,3811.526,3822.095
4200.55859375,4320.9663,4430.2793,4545.1675,4655.631,4777.0044
3505.750244140625,3555.1218,3597.0027,3646.8086,3688.3462,3729.7742
3983.83837890625,4019.7603,4045.1763,4086.0269,4117.212,4154.22
3501.408203125,3560.8403,3608.0078,3667.9956,3712.2856,3790.352
3206.14892578125,3265.4675,3319.2673,3373.742,3429.8525,3466.7273
3168.762939453125,3260.3987,3360.8274,3450.913,3527.7368,3601.5066
4132.5693359375,4192.053,4246.876,4331.7153,4389.3174,4474.277
5479.93603515625,5665.414,5808.1465,5982.298,6114.0815,6337.135
2206.27197265625,2263.397,2315.2107,2370.5793,2427.9443,2482.671
6694.38916015625,6714.4824,6730.031,6744.1426,6758.3706,6751.3413
7865.48388671875,7901.61,7930.5117,7962.2847,7993.4893,7969.4614
2725.26171875,2779.019,2822.4893,2861.3586,2904.9363,2935.3003
10052.2275390625,10487.568,10845.331,11237.201,11643.0,12127.527
3042.401123046875,3054.9028,3064.3242,3067.279,3074.9324,3098.6208
3267.076416015625,3347.2556,3417.4424,3501.3584,3573.2302,3665.155
3356.30517578125,3475.583,3577.0317,3690.2568,3797.575,3887.29
2960.615234375,3024.9963,3079.8123,3147.893,3205.6504,3264.2598
3146.376220703125,3239.0972,3319.4084,3405.1497,3491.3872,3565.5317
7415.37939453125,7635.995,7853.5234,8074.178,8250.46,8442.45
3234.01123046875,3337.025,3427.1128,3527.9102,3624.6655,3716.6707
1590.7799072265625,1651.8691,1703.293,1760.0394,1812.6798,1866.6603
1989.174072265625,2084.209,2164.1343,2260.843,2337.479,2430.9482
15719.2373046875,16188.66,16614.781,17074.258,17477.936,17762.979
2137.3037109375,2243.5303,2342.4475,2442.4023,2540.3333,2640.1084
1442.16015625,1475.0597,1503.6641,1543.4556,1572.1868,1617.2257
5937.859375,5983.978,6008.8994,6048.371,6072.133,6126.788
5728.978515625,5789.1685,5847.7227,5901.489,5961.0405,6024.2188
6591.28857421875,6815.1294,7007.7427,7222.59,7427.951,7610.883
6154.81884765625,6225.466,6286.5854,6334.6567,6383.5195,6442.2095
6349.77783203125,6520.0967,6677.5015,6830.0605,6986.461,7119.9263
1183.466796875,1210.2681,1234.0093,1260.4933,1285.9508,1308.7518
11215.6435546875,11838.439,12374.238,13028.218,13563.865,14117.361
9069.201171875,9462.238,9792.605,10152.377,10496.462,10788.033
997.5496826171875,1000.25134,999.3302,1003.63416,1004.992,1008.3338
4017.50439453125,4077.024,4128.343,4159.2373,4195.8823,4197.2017
1066.10205078125,1073.1862,1077.3601,1083.0134,1087.0194,1090.5624
5092.5322265625,5084.611,5087.015,5080.5786,5071.1074,5082.0645
2276.8330078125,2358.8103,2439.3062,2512.046,2589.3208,2673.3916
11311.1796875,11324.823,11344.06,11346.45,11353.759,11360.1455
2020.658447265625,2031.4003,2034.8512,2034.6649,2035.8522,2048.5554
2286.96484375,2330.5977,2370.9783,2414.07,2451.8115,2479.3086
2116.89697265625,2123.2024,2129.1157,2135.3235,2141.8735,2146.9304
2297.099609375,2297.9097,2303.4702,2310.77,2316.1062,2319.3555
1536.94384765625,1549.8314,1560.4214,1574.1135,1583.4891,1598.3767
10640.724609375,11127.886,11561.628,11959.897,12405.993,12677.793
1714.393798828125,1738.0482,1763.9866,1786.1476,1811.4814,1832.8508
1847.85498046875,1884.957,1914.3247,1959.8473,1993.646,2042.0503
1621.2039794921875,1636.9443,1650.1514,1660.3617,1670.4883,1683.0013
6182.26171875,6327.131,6433.703,6570.873,6685.961,6823.0557
1696.634521484375,1737.2115,1772.9581,1822.1725,1861.3867,1913.7128
1484.1156005859375,1500.3027,1513.7404,1528.5348,1542.4863,1559.3773
6292.22705078125,6402.2583,6482.313,6583.2144,6678.995,6805.393
3861.2890625,3955.1,4038.2812,4127.5146,4216.395,4287.3086
1672.7386474609375,1718.9279,1754.4393,1797.481,1835.0839,1880.4471
3229.9091796875,3254.8152,3277.4116,3297.6895,3315.302,3311.1448
3336.275634765625,3374.8335,3407.449,3442.843,3473.1008,3519.1611
3541.6953125,3593.4116,3639.9067,3703.002,3757.719,3825.195
1934.304443359375,2015.4441,2081.3184,2162.9058,2224.6462,2301.7476
5865.654296875,6021.4756,6165.09,6330.9277,6471.121,6610.3164
9634.1513671875,9839.318,10035.486,10200.028,10388.764,10512.34
6555.38330078125,6806.333,7015.2705,7253.1914,7479.0156,7650.5215
3216.376220703125,3212.5925,3210.7097,3210.5605,3205.7156,3210.5437
2762.61474609375,2869.4817,2959.237,3052.1816,3150.8237,3243.2498
3136.99560546875,3123.649,3136.0674,3127.4817,3137.0654,3146.3945
1509.6031494140625,1519.3457,1529.7335,1534.2919,1543.9266,1561.1124
9724.3095703125,10081.919,10397.294,10694.788,11000.945,11147.021
3129.2822265625,3147.5579,3158.4487,3180.3625,3193.9773,3200.673
3661.45166015625,3708.6152,3752.1082,3791.434,3831.528,3873.4165
3696.39111328125,3695.1904,3684.293,3705.2148,3715.1401,3730.6133
10533.5517578125,10743.751,11066.867,11293.508,11477.164,11673.979
6518.70068359375,6521.9546,6526.4844,6523.489,6530.632,6582.7837
5943.1982421875,5955.6665,5980.778,6016.052,6044.786,6080.6978
6352.3544921875,6328.878,6354.116,6345.6255,6364.045,6361.4067
7443.60888671875,7568.7705,7662.5244,7774.496,7848.036,7980.1104
1731.0936279296875,1732.7518,1741.8589,1739.2125,1738.9968,1754.5667
3354.96240234375,3559.455,3713.9678,3907.817,4071.228,4271.761
3130.087646484375,3137.785,3149.7156,3149.1875,3157.9734,3177.7546
4420.3232421875,4553.416,4701.799,4791.504,4893.324,4949.029
2102.694091796875,2144.6367,2189.2607,2235.9087,2272.147,2319.4348
1803.5411376953125,1813.3291,1815.3411,1831.04,1840.4454,1845.0754
1840.6143798828125,1837.0657,1836.3433,1837.1003,1842.1084,1856.1166
13211.15234375,13859.726,14426.572,15070.286,15667.059,16326.638
2067.530517578125,2102.29,2140.5947,2180.7773,2212.8396,2256.4849
14540.8134765625,14812.023,15067.777,15285.911,15507.02,15712.228
3398.130859375,3428.5493,3452.53,3477.5093,3497.931,3521.2285
3416.026611328125,3415.7231,3424.8284,3426.7654,3430.688,3436.5632
4422.97900390625,4523.7524,4606.1865,4731.258,4829.815,4936.997
5402.6748046875,5596.792,5737.987,5931.013,6103.104,6261.7144
2166.4228515625,2163.0105,2154.9644,2158.355,2157.636,2166.8687
3378.05322265625,3477.4917,3561.8218,3646.0366,3738.854,3801.1843
2344.012939453125,2357.039,2374.6008,2400.4417,2424.8352,2445.6895
2720.943603515625,2741.1528,2755.2915,2779.1292,2796.394,2781.9968
2762.79638671875,2775.849,2780.2983,2788.0867,2796.6,2825.3914
2023.8150634765625,2023.3169,2024.0352,2023.8511,2020.6129,2031.3507
5454.013671875,5473.2715,5498.6094,5519.2124,5541.0176,5543.206
2135.75244140625,2215.1152,2296.5884,2375.1023,2438.7017,2500.039
3042.875,3238.829,3399.832,3583.338,3770.0132,3958.001
6177.4814453125,6251.4087,6307.3364,6388.2754,6438.8086,6532.5806
1587.9326171875,1596.5118,1599.8652,1612.1764,1620.772,1629.6703
8753.845703125,9069.2295,9311.865,9630.964,9891.226,10165.748
10323.92578125,10717.893,11045.895,11440.525,11803.484,12229.867
2278.53515625,2375.895,2471.8228,2582.4321,2676.5466,2778.4797
14422.412109375,14677.823,14887.338,15116.254,15308.674,15569.656
1314.1759033203125,1315.015,1315.602,1317.9816,1318.568,1320.3079
1494.8458251953125,1499.3575,1500.523,1499.4974,1498.6682,1501.778
1576.4395751953125,1600.0771,1620.8243,1640.4895,1659.0603,1671.4286
8231.8369140625,8419.836,8585.35,8776.029,8947.126,9137.95
1498.0792236328125,1503.4764,1500.5542,1503.1445,1503.5709,1502.3749
2735.716796875,2738.576,2738.003,2742.1382,2744.2664,2743.842
1523.288818359375,1527.0781,1535.6472,1539.1145,1542.3531,1543.1519
10405.2158203125,10803.303,11136.442,11535.481,11908.146,12338.084
1505.643310546875,1507.2161,1511.316,1511.775,1513.3613,1514.2257
2810.767333984375,2828.9075,2844.073,2855.7468,2870.7798,2876.7756
2942.0029296875,2991.2146,3035.8245,3089.423,3137.9414,3190.8599
3066.23046875,3127.4858,3182.1396,3244.6123,3301.488,3363.8862
1333.6671142578125,1342.5245,1346.8048,1360.124,1368.9656,1377.9203
3169.60009765625,3238.312,3299.5708,3364.641,3428.5388,3487.0308
11527.48828125,12084.66,12590.051,13097.257,13594.199,14066.278
2171.621337890625,2259.755,2338.401,2423.8428,2501.9104,2594.2812
2236.771240234375,2305.7192,2369.8718,2429.0806,2478.8508,2518.4968
5292.1787109375,5540.913,5770.7227,5993.963,6209.7524,6385.5415
4671.7802734375,4967.161,5220.9023,5522.2627,5775.879,6075.6875
4674.4921875,4786.4473,4895.6763,4969.421,5048.593,5123.8013
10152.927734375,10427.924,10684.803,10943.332,11177.448,11389.098
3353.595947265625,3298.0906,3318.617,3346.535,3340.7876,3415.0754
9176.3671875,9415.839,9640.877,9874.094,10107.6875,10263.317
8466.59375,8899.389,9284.814,9735.943,10165.1455,10634.054
9988.251953125,9984.724,10003.359,10041.41,10082.272,10130.913
7693.775390625,8175.7476,8600.462,9047.411,9484.069,9783.451
1831.8223876953125,1895.1002,1944.4629,2008.1606,2056.6458,2100.8394
3642.83447265625,3710.2214,3759.3333,3828.8044,3886.065,3950.5276
2942.94140625,2949.3872,2952.1704,2952.9478,2954.0828,2972.2727
1366.1683349609375,1362.4708,1362.4897,1357.6132,1352.3799,1380.1417
8128.10595703125,8108.201,8097.801,8084.236,8057.7886,8090.455
6194.4111328125,6252.227,6298.901,6333.0054,6365.7026,6402.8594
3531.22509765625,3512.6282,3497.1816,3475.9907,3434.8667,3504.0488
5357.056640625,5510.3677,5637.329,5790.155,5920.5566,6060.5703
5438.32470703125,5577.29,5700.1455,5843.3257,5970.2534,6102.676
8492.896484375,8691.607,8864.078,9045.451,9182.398,9315.34
1376.264892578125,1416.3049,1454.9878,1497.6423,1534.1313,1567.4403
4744.93505859375,4737.6846,4741.3745,4735.836,4727.264,4749.007
2861.9638671875,2850.4868,2850.7039,2842.9077,2835.7478,2859.7053
3752.654296875,3735.3457,3738.6162,3695.878,3661.0288,3757.625
966.9312133789062,963.4927,963.0903,963.6044,963.46014,968.89734
5027.623046875,5016.862,5015.506,5022.23,5029.536,5057.0083
1726.6065673828125,1717.8323,1715.6246,1710.2177,1700.5244,1712.6349
2476.135498046875,2439.3118,2429.0518,2390.7285,2360.536,2421.0347
1652.01123046875,1687.2245,1689.5359,1700.9336,1741.0271,1770.4631
5317.45751953125,5292.568,5272.298,5244.829,5201.2534,5257.696
11712.3828125,11846.614,11890.076,12029.599,12157.796,12037.633
5097.58935546875,5110.9917,5205.742,5158.1846,5104.4546,5191.296
2132.70068359375,2138.5513,2126.9097,2134.0176,2137.4167,2126.0159
4991.041015625,4985.038,4987.2505,4966.296,4968.4556,5024.6123
1266.3648681640625,1278.2395,1289.6438,1298.9502,1308.8297,1322.6383
2761.0859375,2758.4067,2751.0596,2749.8225,2733.6064,2778.005
3863.9208984375,3781.4026,3715.7947,3622.191,3492.7231,3678.3384
1458.74169921875,1467.558,1480.3588,1491.3641,1501.9329,1522.1826
2349.0634765625,2325.1191,2329.1895,2328.5276,2327.1335,2338.3855
5201.47021484375,5170.402,5156.4814,5133.94,5090.382,5110.4443
1158.9312744140625,1154.0905,1158.1515,1153.4103,1150.4758,1162.4432
692.1351318359375,692.4847,700.82306,708.9612,712.04126,719.3407
2542.70751953125,2507.858,2499.1492,2489.1055,2458.7612,2487.9067
2818.448974609375,2826.1301,2899.875,2905.6218,2852.2417,3232.0088
4464.39892578125,4468.161,4463.042,4462.6885,4467.4326,4480.6733
1732.1943359375,1727.6678,1739.6213,1729.3796,1723.8997,1738.9824
2740.3603515625,2744.45,2730.5698,2717.2507,2720.0605,2743.97
2171.950927734375,2192.0625,2211.7437,2231.031,2248.4036,2262.7302
4759.81689453125,4755.0986,4782.201,4783.5796,4760.691,4840.9907
1125.6826171875,1132.3137,1139.562,1153.7648,1149.7156,1201.996
2614.53125,2695.313,2800.1753,2888.943,3000.2363,3105.9087
2089.313720703125,2076.392,2084.8594,2110.8694,2136.132,2134.658
4333.5810546875,4331.596,4328.549,4343.061,4352.981,4328.903
661.1362915039062,656.4057,654.3639,650.2361,644.3601,653.87103
1330.2880859375,1314.7577,1316.4459,1320.4998,1313.7195,1353.3884
2556.708251953125,2526.7559,2526.242,2483.1008,2450.401,2487.6157
693.7596435546875,685.09125,737.20166,707.4918,689.44855,813.16815
2903.912109375,2896.8162,2905.5215,2896.3376,2891.2769,2916.047
6067.4375,6119.285,6166.4443,6211.7095,6255.9004,6302.0356
1867.197021484375,1870.573,1857.7172,1848.9999,1839.429,1912.2965
8950.208984375,8989.016,9062.602,9060.512,9063.699,9063.809
1069.4483642578125,1063.6682,1059.7734,1061.7671,1057.7924,1071.5393
3376.183837890625,3331.6255,3302.1206,3285.2354,3224.2568,3338.0293
7562.46484375,7515.742,7539.5713,7564.3,7587.362,7683.0864
7499.09130859375,7523.1826,7609.6064,7617.9653,7656.2812,7632.711
2400.480224609375,2371.1865,2347.6287,2328.104,2296.1455,2363.1553
8417.0234375,8544.817,8606.24,8748.661,8856.982,8855.355
3975.479248046875,3982.8867,4007.6729,4002.4204,4012.3901,4043.446
17706.638671875,18759.793,19735.621,20743.72,21673.547,22598.926
5278.9189453125,5510.1123,5618.0166,5938.3345,6174.046,6331.467
3741.912841796875,3732.2878,3734.9194,3738.0928,3723.983,3744.252
2030.7354736328125,2141.6494,2235.939,2346.9526,2443.1533,2564.1821
3794.607421875,4050.9392,4263.7256,4513.0645,4684.161,4934.885
6056.31591796875,6087.1865,6113.8457,6144.4297,6172.093,6216.941
9277.5234375,9344.309,9399.365,9466.492,9517.836,9591.7295
8060.42578125,8130.4536,8192.61,8313.096,8405.73,8482.092
1993.1524658203125,1950.9397,1924.4177,1918.9655,1879.1733,1947.9214
1993.2822265625,1994.9597,2000.9006,1998.48,1995.2509,1996.3446
7706.50390625,8129.167,8495.11,8905.653,9273.383,9642.111
2177.797607421875,2155.6128,2145.2156,2167.9114,2171.1729,2203.0198
1623.3577880859375,1631.1212,1642.9523,1658.4562,1678.2994,1691.088
829.59814453125,828.67004,828.42255,827.35974,826.34393,830.8952
5012.0546875,5059.6245,5062.1333,5127.129,5155.291,5144.033
3021.99072265625,3014.3596,3011.8608,3010.8313,3006.479,3027.9685
1541.337890625,1540.4271,1548.5737,1551.189,1557.3112,1551.0225
5230.720703125,5136.877,5102.762,5061.6885,4979.177,5093.7153
2799.16796875,2922.1016,3055.4434,3172.6587,3267.7214,3355.3542
1770.825439453125,1731.7637,1739.4524,1780.2263,1802.7908,1771.6826
3218.149169921875,3166.1008,3143.0962,3136.4897,3122.5505,3143.6558
1011.4686889648438,1010.34265,1009.34863,1006.65717,1003.1592,1015.7227
1234.2227783203125,1245.3948,1251.8875,1263.7489,1274.1296,1250.2065
1458.54150390625,1466.5565,1480.7708,1456.49,1441.0632,1514.6018
672.5020141601562,670.3965,670.42346,661.0364,651.5034,673.4052
