V1,V2,V3,V4,V5,V6,V7,V8
9698.3818359375,9574.991,9581.299,9594.371,9496.965,9376.165,9416.249,9427.959
2503.551513671875,2953.032,2656.9246,2684.482,2660.7231,3131.7493,2814.8047,2841.3806
13243.3662109375,13295.303,13360.124,13433.011,13446.494,13569.408,13616.992,13653.062
3173.58349609375,3170.5686,3163.547,3163.7827,3163.5776,3164.519,3159.8442,3161.7444
11522.818359375,11656.332,11808.945,11881.537,11980.585,12112.274,12277.66,12307.071
2618.072509765625,2625.4956,2643.6113,2660.2507,2655.2546,2663.4197,2680.011,2694.2546
3071.616455078125,3075.8691,3083.4995,3086.183,3083.145,3089.3376,3096.69,3096.0627
4520.37158203125,4514.634,4561.109,4548.7534,4558.7715,4552.0874,4594.7183,4582.063
11062.9990234375,11529.027,11320.557,10759.005,11159.022,11681.707,11416.452,10816.0
13195.05078125,13228.322,13782.723,12781.169,13949.187,14056.562,14519.771,13496.748
2441.234130859375,2497.3843,2561.8105,2357.9456,2475.8054,2543.6487,2599.2483,2391.472
9287.8134765625,9389.006,9493.91,9600.035,9844.857,9962.644,10115.781,10218.498
2187.733154296875,2573.7056,1943.7577,1934.9197,2220.477,2616.8857,1978.7877,1956.7467
6178.640625,6175.7065,6235.1704,6282.288,6316.915,6320.305,6383.243,6428.9976
1477.377197265625,1508.8066,1486.3871,1480.0631,1486.2163,1511.1434,1486.4344,1477.1935
4816.7373046875,4595.37,4865.8345,4614.8696,4766.667,4571.092,4840.0137,4600.017
5521.10498046875,5567.3647,5481.4478,5571.1113,5576.355,5652.674,5572.4253,5636.876
1933.0755615234375,1991.0029,1969.304,1909.5604,1940.1855,1993.379,1966.8306,1905.9202
2341.606689453125,2359.1348,2353.391,2384.8564,2346.818,2368.9585,2363.6506,2395.271
1695.1314697265625,1726.2695,1741.4124,1728.2402,1669.1128,1697.1252,1709.7314,1686.2631
4690.3427734375,4713.8164,4707.033,4697.1133,4685.312,4705.064,4697.8643,4680.7563
3080.849609375,3103.1758,3057.4602,3085.3809,3097.476,3114.4607,3068.1187,3087.4192
4125.1884765625,4137.4897,4103.1772,4132.41,4106.197,4131.5493,4080.4268,4086.3733
1843.0965576171875,1886.539,1862.5127,1846.2998,1850.428,1887.3666,1858.9557,1838.1405
1396.6121826171875,1415.2208,1389.9657,1413.6323,1392.8453,1410.6654,1385.1749,1408.2532
4557.28076171875,4596.1787,4617.2017,4759.0874,4569.7485,4647.0073,4673.6904,4816.766
10652.93359375,10698.425,10702.581,10686.114,10656.037,10701.629,10698.711,10678.824
16502.16796875,16380.609,16536.305,17027.146,16728.037,16532.941,16704.832,17200.723
12742.7197265625,12865.564,12938.061,12711.186,12767.944,12912.847,12974.306,12759.517
3080.033203125,3094.5354,3154.2346,3106.5889,3086.398,3101.4421,3164.3303,3120.2585
1823.97265625,1817.3668,1801.845,1883.2725,1814.5079,1811.8488,1799.3801,1882.6398
6576.818359375,6472.6553,6627.813,6211.745,6564.3237,6448.4014,6621.073,6174.2666
8619.908203125,8511.154,8531.269,8622.7705,8623.095,8580.761,8618.689,8693.091
1607.105224609375,1767.3635,1646.0829,1613.8452,1623.3267,1788.4644,1659.635,1611.1062
6397.951171875,6419.038,6424.5137,6066.8584,6459.4004,6481.0103,6487.941,6107.3696
1581.7271728515625,1592.0126,1591.4358,1621.4365,1587.2949,1595.8363,1594.7115,1626.0479
5563.7314453125,5486.9565,5392.2246,5562.7114,5593.697,5520.1504,5396.93,5551.8745
3137.717529296875,3130.0183,3145.5288,3126.2124,3115.5212,3112.8389,3127.9211,3120.422
2202.2216796875,2198.7043,2184.8823,2203.7725,2198.5474,2190.2498,2176.147,2194.443
4192.87353515625,4156.7476,4165.49,4219.308,4248.1284,4199.3076,4208.3457,4255.8257
12370.703125,12371.869,12574.591,12423.454,12344.926,12344.919,12557.633,12426.884
1868.3475341796875,1879.689,1861.6906,1830.2677,1868.459,1877.8995,1856.001,1823.3701
6866.5849609375,6882.578,6743.2656,6899.824,6908.3887,6927.84,6809.5815,6966.285
6736.755859375,6638.5176,6789.3813,6386.3506,6721.9663,6611.4565,6783.0186,6348.562
2606.876708984375,2610.0364,2688.984,2625.4993,2614.6475,2606.7458,2692.9727,2619.9604
7406.3876953125,7368.5464,7504.883,7147.4536,7395.648,7329.5107,7490.074,7101.8994
2518.446533203125,2484.025,2536.4053,2468.748,2459.5693,2450.2493,2506.3423,2443.1733
4431.2587890625,4387.862,4685.5586,4287.629,4389.6445,4379.813,4679.032,4289.2925
2854.032958984375,2812.809,2832.6248,2952.0574,2838.262,2813.1348,2834.5662,2953.5872
769.2179565429688,781.7066,784.7743,758.79016,744.98456,766.6944,772.1182,743.73425
4728.43701171875,4724.792,4722.538,4727.5757,4721.5596,4721.098,4720.321,4725.063
7900.072265625,8003.866,8003.634,7952.658,7892.3013,7993.96,8000.2144,7934.1924
7591.3232421875,7649.7104,7651.4756,7610.0874,7638.993,7689.4253,7674.795,7618.5293
792.9712524414062,786.7881,780.8952,784.5897,775.00995,773.72986,768.7803,772.6984
3315.320068359375,3371.292,3410.315,3449.5815,3476.93,3536.5002,3579.4937,3604.0342
8350.3095703125,8449.863,8458.654,8388.193,8336.83,8434.661,8447.451,8361.29
2561.8671875,2544.214,2584.1655,2603.3025,2577.7322,2563.046,2603.6191,2625.3682
3088.445556640625,2868.7812,2680.702,2817.9368,3079.5623,2846.4077,2672.2598,2801.7058
4730.69921875,4754.5117,4746.257,4760.3438,4724.7065,4754.307,4747.8125,4761.3887
3053.021240234375,3059.394,3071.9927,3077.0127,3057.4426,3067.4688,3077.5867,3080.9575
7570.841796875,7771.4736,7491.2324,7945.1904,7450.0293,7725.7993,7501.696,7925.2764
4290.34326171875,4251.926,4291.403,4592.289,4281.5693,4274.7095,4317.4136,4630.908
4733.30078125,4884.5312,4786.07,4733.6504,4674.989,4832.594,4728.0127,4679.87
11182.009765625,11233.219,11132.076,11131.182,11131.947,11190.923,11092.316,11094.1
3472.3134765625,3741.1223,3791.684,3164.2495,3577.8105,3905.9502,3912.499,3279.2988
1701.4632568359375,1713.0383,1719.2876,1701.7045,1706.295,1719.7284,1727.2795,1708.5868
9179.5556640625,9461.184,9668.239,9331.973,9321.099,9668.193,9861.73,9506.881
9625.169921875,10615.354,9352.105,9327.539,9917.889,10888.721,9619.609,9544.91
6567.61669921875,7078.5728,6409.83,6995.3384,6562.788,7073.6543,6401.7925,7012.4185
2483.85986328125,2436.9375,2490.123,2510.6157,2487.3264,2440.3513,2501.6714,2517.1873
7919.87939453125,7754.758,8311.216,7871.783,7997.7134,7855.9844,8399.18,7931.008
5651.10302734375,5338.84,5690.854,5489.5786,5630.155,5312.105,5651.4624,5451.66
971.7141723632812,957.6636,972.5356,947.79016,968.53687,952.3036,969.14026,943.1828
6499.40771484375,6566.4004,6525.5527,6545.3467,6501.6147,6559.877,6521.645,6535.643
2460.828125,2461.5652,2457.7302,2465.0093,2465.7473,2466.801,2458.2961,2470.7727
9195.419921875,9373.027,9351.0,9371.304,9189.863,9369.86,9360.738,9359.698
11916.6142578125,12094.573,12015.276,11940.368,11868.758,12056.805,11977.395,11888.604
3143.324951171875,3172.678,3180.5723,3228.8965,3144.9495,3169.8726,3185.3555,3220.1821
9801.5751953125,9954.752,9973.43,9948.513,9785.725,9944.312,9975.26,9927.196
5814.79833984375,5845.2124,5821.8687,5800.1636,5803.1494,5831.216,5807.0073,5779.366
2164.7216796875,2131.5566,2165.7075,2199.4868,2161.8342,2131.3225,2164.4495,2204.225
5228.36669921875,5158.7686,5218.2695,5247.9595,5328.459,5240.2886,5307.067,5332.6987
6956.2158203125,6337.305,6466.1787,6667.908,6782.3633,6210.63,6364.521,6611.788
3812.094482421875,3976.213,3898.793,3866.8813,3790.2322,3979.4902,3867.5552,3824.7095
1322.576904296875,1676.571,1383.4563,1366.9181,1326.4913,1679.5393,1374.6821,1342.107
14597.0751953125,15772.151,14892.225,14611.006,15011.368,16222.033,15348.31,15001.348
2192.501220703125,2411.0579,2118.2585,2110.054,2261.8867,2473.1277,2177.0767,2160.66
2529.12890625,2474.0615,2420.9014,2534.772,2496.4285,2454.2092,2416.1216,2545.3015
8076.240234375,9736.683,7897.186,9433.362,8126.328,9782.085,7918.336,9483.134
1209.9715576171875,1171.8596,1170.3806,1194.0381,1198.8967,1170.1675,1171.257,1196.7365
9279.2197265625,9103.08,9327.011,9379.588,9284.215,9111.966,9362.468,9398.314
2397.051513671875,2478.8657,2461.3335,2780.3882,2432.6516,2531.3562,2531.764,2848.5198
6352.2607421875,6434.925,6362.489,6773.939,6386.4746,6479.304,6412.998,6796.765
8463.77734375,7160.379,8282.972,8185.777,8284.169,7033.556,8154.3267,8051.5513
11467.3046875,10389.826,11260.203,11519.802,11246.827,10267.472,11083.904,11372.504
5625.720703125,5558.1064,5459.241,5682.9976,5702.4844,5606.3696,5535.3037,5752.287
7390.4228515625,7319.2896,7291.4653,7267.731,7438.5933,7399.359,7379.9146,7318.011
1334.6351318359375,1460.6373,1523.5833,1482.7197,1439.0732,1563.4628,1610.5588,1577.4929
1783.8302001953125,1788.2007,1784.725,1788.1576,1780.9233,1785.2394,1781.081,1781.539
2712.378662109375,2673.7778,2770.9001,2764.4807,2724.5994,2686.2263,2783.0432,2777.7993
3877.613525390625,3899.425,3890.5254,3854.2676,3877.919,3904.649,3887.0024,3853.0586
3430.7431640625,3323.87,3437.5923,3464.287,3487.2715,3373.6157,3495.9495,3522.9648
7580.36767578125,7446.854,7703.046,7713.551,7620.288,7478.457,7724.868,7738.1655
2223.302001953125,2253.5364,2235.4426,2248.4768,2228.274,2261.6702,2238.4543,2250.4285
6611.0625,6583.475,6574.1885,6670.803,6602.5703,6568.362,6558.3374,6653.73
6286.80908203125,6313.3086,6313.172,6310.553,6278.5474,6289.036,6302.0967,6293.254
6710.87451171875,6678.119,6775.816,6665.8325,6722.014,6694.041,6795.0464,6684.59
3342.680419921875,3344.5122,3354.2622,3359.3232,3350.1572,3353.8423,3368.8445,3373.9558
1340.93212890625,1344.0446,1344.7765,1343.5016,1342.2281,1346.4382,1346.7717,1345.9022
5439.93115234375,5525.785,5593.786,5692.586,5805.0776,5879.162,5944.171,6024.9355
2516.89404296875,2533.6182,2558.7632,2589.4614,2609.5127,2626.141,2653.416,2677.5486
2137.186279296875,2161.7559,2186.3418,2209.9436,2226.4575,2249.4683,2275.1353,2293.2734
9027.0830078125,9153.106,9192.096,9308.413,9490.432,9623.349,9716.823,9892.379
8651.02734375,8694.627,8757.869,8859.572,8933.113,8972.368,9046.83,9136.858
9131.4853515625,9623.898,9561.414,9899.535,10163.934,10664.287,10614.152,10870.642
8516.5185546875,8388.416,9335.158,8549.142,8755.448,8643.003,9587.908,8773.937
2467.389892578125,2101.5767,2425.1785,2109.8848,2421.926,2090.7737,2406.959,2106.485
8773.8876953125,9028.326,9262.846,9337.367,9555.172,9794.352,10050.852,10064.835
1826.3765869140625,1847.4441,1869.5033,1893.6608,1928.6995,1942.8165,1965.2185,1981.5594
7134.38134765625,7060.9277,7111.8174,7181.575,7195.2744,7188.9395,7249.078,7330.5107
9359.078125,9352.545,9258.967,9486.989,9411.073,9408.324,9316.239,9517.492
18559.59765625,16810.748,18190.39,19212.533,18671.064,17161.912,18531.53,19749.857
11967.7548828125,12404.796,12545.804,14651.926,12429.16,12775.75,13036.223,15121.183
7169.8779296875,8536.081,7297.366,6243.211,7420.2017,8851.43,7510.6875,6449.213
13509.6806640625,12577.102,14745.29,12225.84,13580.086,12779.047,15010.157,12499.741
5798.6181640625,5902.046,5928.43,5887.95,5952.133,6087.231,6098.0913,6051.299
1243.861328125,1256.7823,1264.479,1271.8855,1282.0211,1293.7274,1302.4977,1306.4337
15837.4775390625,15493.414,18466.264,15424.054,16441.938,16169.236,19040.621,16005.421
6112.58056640625,5995.3843,6686.5273,6082.653,6242.5474,6141.453,6827.968,6208.8887
2823.26806640625,2808.8525,2795.393,2820.729,2859.6653,2838.7944,2839.6821,2857.8538
6367.11279296875,6299.9326,6976.1514,6408.2695,6541.4053,6488.8066,7161.8813,6572.7036
13372.349609375,13466.164,13542.51,13540.274,13498.45,13619.447,13689.873,13673.861
6843.7197265625,6915.2686,6907.197,6875.7676,6838.5527,6926.7236,6913.532,6899.2744
3029.028076171875,3034.6594,3065.6187,3129.0652,3038.1838,3049.7058,3081.0073,3128.8857
1659.665771484375,1685.6116,1712.0388,1738.8436,1772.1013,1794.7131,1824.2556,1842.8701
1867.552490234375,1872.359,1883.29,1858.7266,1864.7543,1873.9987,1888.3312,1862.6781
2873.26611328125,4616.4775,2730.7678,2670.038,2945.3584,4748.656,2762.7104,2656.7617
3666.801513671875,3841.8118,3498.5178,3716.7422,3748.8796,3931.6511,3585.9458,3804.941
1805.550048828125,1794.0922,2057.871,1900.8015,1890.1821,1851.5497,2133.1123,1967.8063
7576.25341796875,8221.979,7461.317,7276.6387,7783.801,8525.704,7721.9604,7555.16
3349.817626953125,3213.3923,3310.5588,3472.4963,3262.173,3169.1245,3264.7668,3445.3875
4971.6875,4784.342,5140.135,5138.68,5008.55,4815.134,5200.2065,5173.8994
7508.51171875,8107.256,7351.3164,7167.5947,7656.6953,8341.634,7545.598,7382.458
9914.921875,9952.261,9885.205,9884.8125,9860.358,9906.4375,9810.574,9815.033
998.47802734375,1004.5044,1004.59753,1004.5875,997.94586,1005.76306,1006.0244,1005.68494
10401.1865234375,10242.682,10445.348,10608.141,10847.937,10643.068,10908.666,11047.38
945.5556030273438,948.1655,938.838,948.4126,936.87714,942.88495,935.78864,944.10675
10615.8583984375,10623.23,10714.622,10657.294,10625.823,10655.764,10729.732,10678.659
1010.5880126953125,1013.9068,1014.5111,1016.63855,1013.80597,1017.16437,1018.0835,1020.0827
3114.06201171875,2966.1768,3171.1802,3160.0217,3125.8403,2977.1174,3176.4688,3167.1343
3835.969482421875,3802.9185,3782.7505,3899.5244,3885.7925,3874.9006,3872.67,3960.115
946.1138305664062,950.90936,951.72876,957.75555,949.2187,955.8652,956.11755,964.3818
9518.671875,9436.247,9491.551,9521.137,9511.679,9439.181,9504.346,9522.512
10166.388671875,10236.244,10178.888,10187.117,10196.929,10343.576,10237.751,10212.133
983.87548828125,970.4487,980.18396,987.8566,976.63043,963.8598,973.1765,982.72546
6915.49169921875,6600.458,6797.138,6769.0913,6905.08,6578.7295,6783.5776,6748.7266
15974.73828125,15606.168,15917.683,16040.448,16195.498,15842.254,16160.896,16333.278
15761.787109375,15805.041,15934.257,16106.3,16157.301,16171.697,16314.915,16463.664
1436.5950927734375,1430.43,1426.4933,1437.1509,1453.1743,1440.5094,1438.9072,1448.1562
2433.8642578125,2437.8323,2448.592,2442.5513,2441.5974,2442.5916,2453.9204,2448.2354
9600.892578125,10156.874,10280.56,10232.1,9605.425,10212.203,10339.991,10215.932
1453.603271484375,1469.5819,1469.6241,1497.1556,1455.1759,1477.977,1477.0957,1500.6685
3493.205810546875,3541.2668,3575.3162,3577.3257,3492.3408,3542.3142,3578.9136,3579.3657
3658.694580078125,3690.4841,3745.9404,3783.2905,3833.0127,3849.723,3907.098,3926.0115
10186.6083984375,10232.147,10186.609,10372.714,10176.635,10275.222,10223.465,10373.225
2994.23046875,3000.2173,3029.5813,3013.004,2984.7258,2995.0667,3037.3982,3011.1968
1892.012451171875,1892.7781,1917.4045,1902.4822,1891.7073,1891.0597,1913.8058,1901.0
4475.623046875,4356.334,4725.1167,4322.243,4448.5557,4365.6494,4684.9746,4295.7173
8731.1396484375,8725.888,8746.119,8726.177,8691.529,8690.26,8713.387,8694.587
1903.086669921875,1920.1133,1937.5781,1976.7639,2016.9603,2027.69,2045.5867,2081.6338
1836.4501953125,1833.115,1832.6031,1835.6605,1835.2637,1833.1104,1833.1333,1835.6199
1222.4697265625,1231.2823,1242.7173,1251.0027,1265.5762,1273.603,1285.5071,1289.8142
2613.60302734375,2619.6084,2632.496,2622.0078,2599.0254,2616.5925,2622.789,2611.5647
23656.13671875,23894.807,24153.184,24437.285,24612.635,24799.895,25073.383,25294.71
7386.6552734375,7495.6377,7564.3467,7644.1035,7667.842,7783.598,7860.384,7905.9116
7074.201171875,9168.823,5645.591,5549.243,7220.177,9343.225,5683.605,5677.3228
10028.0048828125,10068.581,10145.53,10170.471,10188.264,10216.868,10294.1875,10299.926
9480.4404296875,9510.825,9505.762,9574.442,9540.881,9578.404,9569.887,9630.606
7640.16748046875,7629.0195,7575.8413,7620.7607,7552.8306,7563.281,7503.959,7565.6123
1126.3583984375,1131.82,1131.3517,1139.9044,1135.9568,1144.4161,1142.9835,1150.2126
13986.6318359375,13696.769,14071.729,13712.37,14513.428,14213.126,14575.5625,14250.551
10295.51171875,10281.758,10307.436,10336.724,10324.609,10302.165,10323.444,10347.937
1025.909912109375,1023.95685,1014.26685,1021.8366,1018.1196,1022.71625,1012.44226,1023.3838
1121.6500244140625,1109.916,1105.5216,1115.2782,1117.6879,1111.573,1107.7903,1115.2504
3036.626953125,3109.7998,3197.042,3339.3093,3350.978,3409.7869,3510.234,3624.2383
1129.1290283203125,1126.3016,1129.67,1134.5791,1134.0664,1134.1675,1137.381,1143.8928
1053.1700439453125,1042.0592,1048.7798,1060.8373,1051.5272,1041.8533,1048.7056,1062.3732
11596.91015625,11709.238,11837.388,11914.282,11970.566,12057.977,12199.235,12246.738
8093.64990234375,11022.253,7969.5015,8194.106,7987.5566,11061.94,7930.8125,8103.0923
2417.7392578125,2509.8398,2518.5159,2467.4666,2424.2087,2517.0957,2511.186,2450.594
4334.75341796875,4098.625,4407.4307,4157.7544,4310.9834,4124.1855,4450.0635,4202.1714
10353.013671875,10334.943,10330.007,10298.599,10369.584,10362.122,10355.874,10344.929
1169.9017333984375,1170.2874,1179.4642,1184.8567,1185.4242,1188.1545,1197.3186,1204.7563
971.7766723632812,965.16675,966.50635,974.1179,979.9937,977.15216,978.2282,982.77405
9556.392578125,9554.142,9549.905,9551.773,9552.185,9562.432,9559.988,9571.479
10248.5439453125,10172.677,10224.669,10322.283,10238.42,10180.738,10219.189,10340.67
11920.48046875,12050.734,12145.458,12211.955,12333.244,12432.799,12533.163,12570.013
11366.93359375,11432.394,11497.658,11515.571,11523.408,11585.847,11649.314,11649.4375
10719.587890625,10778.029,10822.116,10886.934,10920.835,10970.777,11018.779,11071.846
11298.08203125,11399.738,11435.329,11407.491,11507.676,11617.346,11633.398,11588.32
9907.5244140625,9920.431,9924.016,9940.185,9925.358,9934.273,9933.945,9955.206
9234.9931640625,9246.722,9241.13,9249.076,9210.47,9228.128,9224.679,9237.941
11651.44140625,11708.551,11791.705,11824.499,11861.381,11933.544,12007.075,12020.16
10083.052734375,10071.032,10066.805,10077.217,10074.084,10064.61,10061.148,10075.642
10121.2724609375,10127.492,10102.007,10137.621,10140.782,10154.722,10113.307,10161.6045
1071.9786376953125,1067.0004,1083.175,1084.9073,1080.6421,1075.9922,1093.1044,1095.9321
11272.703125,11342.412,11443.263,11501.987,11511.1875,11585.124,11675.122,11721.355
10702.525390625,10797.438,10822.716,10872.346,10778.037,10871.315,10884.518,10934.92
1059.99755859375,1058.6686,1063.0089,1061.941,1065.558,1063.7712,1067.0669,1064.8483
1040.8310546875,1040.9962,1043.1078,1041.5027,1045.5162,1045.667,1047.3527,1044.4519
1123.69482421875,1127.2043,1130.014,1127.091,1135.7048,1142.3679,1144.4469,1141.7207
1157.626953125,1147.9806,1158.9337,1169.2041,1163.2631,1157.5049,1167.8107,1180.6453
1031.771728515625,1033.4845,1035.289,1036.467,1034.3633,1036.1763,1037.7936,1038.2045
10730.37109375,10780.768,10824.208,10851.862,10892.877,10937.768,10979.584,10988.748
10120.6708984375,10119.592,10116.136,10123.979,10124.268,10125.925,10122.505,10130.171
10258.3759765625,10265.81,10265.352,10273.997,10284.436,10290.954,10291.419,10299.332
5210.36328125,5624.4683,5342.265,5255.8125,5215.8853,5596.353,5316.8047,5181.419
10732.328125,10777.565,10826.99,10886.797,10934.867,10971.76,11023.647,11071.111
10253.3701171875,10234.319,10222.445,10243.668,10250.283,10231.151,10222.588,10242.416
10537.34375,10564.427,10607.83,10617.86,10647.055,10669.112,10715.926,10710.083
10822.7265625,10896.502,10892.017,10938.434,10989.488,11061.472,11054.161,11086.769
10756.716796875,10805.294,10864.206,10880.431,10905.3,10950.446,11013.621,11015.051
11024.67578125,10405.991,10625.636,11197.351,11172.637,10518.666,10784.163,11356.831
10827.4033203125,10853.411,10889.631,10947.484,10979.369,10992.257,11029.925,11071.545
11430.943359375,11441.116,11581.237,11669.319,11756.227,11732.967,11888.456,11932.152
10243.5078125,10247.5625,10246.877,10247.309,10268.95,10270.323,10270.639,10267.159
10604.287109375,10652.166,10717.702,10763.66,10787.228,10825.394,10892.087,10918.052
10314.2666015625,10310.825,10357.698,10364.328,10354.074,10339.925,10390.593,10387.094
11579.7119140625,11643.34,11744.717,11863.085,11980.745,12027.495,12143.201,12239.978
10363.7568359375,10406.043,10446.266,10532.3125,10440.493,10484.961,10533.501,10608.867
9574.1787109375,9828.932,9797.509,9902.48,9569.434,9838.743,9806.7295,9925.155
10732.232421875,10727.69,10683.535,10683.983,10784.258,10776.368,10710.765,10707.954
14571.4375,17213.752,13981.444,14424.243,15010.286,17714.12,14486.567,14813.5625
10571.0859375,10618.946,10561.934,10582.496,10654.014,10697.739,10636.949,10643.512
8363.55078125,8215.382,8298.965,8427.022,8378.339,8235.982,8308.185,8446.2295
1325.71533203125,1323.0105,1327.8636,1326.3531,1332.9183,1331.0739,1334.4738,1334.1542
10836.439453125,10845.872,10923.199,11001.226,10968.902,10982.977,11056.095,11114.6
10627.248046875,10557.93,10657.609,10680.765,10665.189,10597.702,10689.711,10715.259
10690.1171875,10685.26,10895.158,10915.543,10912.654,10894.382,11123.573,11123.098
9803.0263671875,10108.002,10216.535,10114.01,9769.951,10089.634,10196.503,10093.806
9983.8818359375,9986.988,9973.585,9996.603,9989.577,9993.45,9980.183,10004.439
11253.82421875,11291.666,11290.657,11240.156,11178.877,11209.663,11216.112,11188.278
2839.917236328125,2830.4106,2832.024,2843.1885,2784.643,2799.5574,2797.804,2807.354
2876.62548828125,2850.691,2847.5938,2883.6045,2831.6157,2811.8286,2803.0977,2846.3264
11673.6357421875,11682.529,11650.673,11559.126,11646.747,11647.0625,11628.497,11534.64
9287.1796875,9283.679,9303.555,9311.762,9271.401,9271.789,9302.037,9305.156
2834.59423828125,2824.9202,2827.3335,2850.4602,2791.337,2802.4663,2799.61,2822.622
10526.845703125,10540.05,10572.749,10605.069,10652.316,10661.712,10696.1,10724.061
944.3901977539062,944.8581,944.2331,942.878,941.1352,942.0075,941.2032,940.03705
10694.009765625,10704.096,10688.319,10729.382,10754.933,10768.674,10750.741,10784.616
9005.5869140625,8993.81,9000.884,9017.034,8989.377,8975.339,8965.888,8985.498
10654.55859375,10672.784,10716.246,10741.691,10805.096,10809.165,10850.473,10865.262
14607.931640625,14656.425,15447.551,15747.291,15824.314,15762.2705,16624.988,16787.525
9716.9306640625,9707.713,9707.667,9721.494,9724.557,9712.02,9714.218,9732.588
10665.2529296875,10687.092,10673.434,10647.991,10707.904,10733.916,10712.321,10678.124
10775.935546875,10809.063,10746.235,10783.979,10847.996,10881.695,10809.033,10830.333
10217.3408203125,10199.305,10178.194,10332.611,10212.114,10198.277,10170.8955,10327.333
1778.616455078125,1838.1448,1832.9283,1833.643,1803.5651,1845.2185,1835.7034,1829.8567
943.3912963867188,947.11383,943.9848,943.61505,940.8106,945.5354,942.5959,942.004
10395.029296875,10432.083,10425.201,10465.418,10448.005,10483.587,10482.543,10515.733
9478.3798828125,9821.48,9812.878,9974.146,9484.478,9849.361,9873.129,10029.346
9982.8740234375,9986.128,9973.582,9996.539,9988.843,9992.391,9979.868,10003.793
10562.6220703125,10588.007,10635.616,10674.78,10705.576,10721.308,10776.111,10805.916
10584.9609375,10613.178,10650.93,10694.319,10734.6875,10754.547,10798.214,10830.661
9385.630859375,11202.379,7417.1973,6668.1055,9670.988,11549.791,7679.2036,6830.167
10268.06640625,10276.459,10284.959,10307.972,10311.653,10312.703,10323.704,10341.981
10546.173828125,10559.15,10737.413,10101.024,10675.325,10698.559,10867.721,10196.023
1580.592041015625,1587.2542,1572.6371,1582.6261,1576.1807,1588.3872,1571.9661,1581.4297
3641.75,3939.0667,4011.5503,4053.041,3649.621,3969.4004,4073.3416,4084.2236
15597.5439453125,15515.255,15509.923,15425.46,15612.008,15561.404,15554.673,15436.339
2743.844970703125,2766.0574,2754.484,2790.1716,2753.368,2781.4119,2771.6875,2807.5444
8121.49755859375,8108.9053,8176.124,7726.5513,8176.627,8142.2896,8208.501,7728.8086
2376.38818359375,2394.6345,2417.249,2406.0938,2368.8286,2386.0725,2410.882,2386.6272
1967.22119140625,2127.3147,2145.415,2145.8435,1923.7108,2116.0557,2092.6533,2104.229
2394.85595703125,2410.1267,2427.961,2439.494,2465.231,2471.2815,2485.4404,2493.5437
1142.9998779296875,1143.0,1142.9998,1142.9996,1142.9998,1142.9998,1142.9995,1142.9995
1650.8798828125,1670.2599,1666.0815,1655.791,1641.8624,1660.1877,1655.7108,1640.3367
1193.871826171875,1201.5884,1215.284,1215.4576,1220.7087,1228.3118,1241.609,1240.124
12644.3291015625,12384.844,12739.72,12864.297,12641.523,12428.652,12788.501,12949.121
3252.635986328125,3303.8403,3276.6821,3308.1777,3250.929,3301.1382,3270.5964,3298.113
3924.599365234375,3884.1074,2877.1643,3141.1326,4167.568,4116.628,3074.492,3368.3477
1622.4954833984375,1572.2844,1682.2068,1671.3464,1636.521,1583.862,1699.4266,1682.5101
7450.9599609375,7407.422,7395.2544,7470.4634,7496.586,7410.751,7391.8105,7438.8867
3305.044921875,3315.9802,3331.6328,3324.277,3318.897,3338.1355,3346.8938,3341.1958
3003.529541015625,2891.8425,2960.1736,2974.477,3025.29,2891.1426,2969.4219,2975.6992
5871.8095703125,5640.7856,5172.012,5394.311,6027.1436,5898.6724,5657.778,5519.517
2904.435791015625,2711.2332,2756.9558,2878.1533,2979.0957,2790.5295,2868.6843,2920.691
4922.43603515625,4850.0464,4928.9043,4964.5425,4950.6846,4871.9736,4933.656,4971.876
3977.1923828125,4085.1506,4053.5322,4179.3857,4008.2761,4091.0337,4090.7007,4150.5337
1471.3492431640625,1742.0945,1632.3563,1586.0977,1464.2308,1749.973,1629.3484,1577.241
11090.826171875,10980.576,10944.557,10930.494,11164.492,11100.531,11076.891,11012.001
2790.1767578125,2703.3618,2258.4458,2845.7615,2805.2788,2734.5276,2348.8928,2906.8232
10102.65625,10110.588,10122.462,10164.224,10203.183,10196.809,10215.129,10248.349
10479.080078125,10456.157,10573.017,10581.993,10576.093,10521.813,10656.706,10623.443
1139.92236328125,1143.9401,1149.4095,1156.4082,1155.9395,1162.185,1169.1165,1176.7642
1166.8441162109375,1171.2317,1177.6984,1186.0068,1184.5327,1191.6777,1199.9541,1209.0149
1157.141845703125,1159.9576,1164.9922,1173.4113,1178.8641,1182.9054,1188.1615,1197.8364
10816.142578125,10818.343,10857.387,10716.819,10972.653,10962.275,10991.239,10859.366
11110.6220703125,11124.859,11157.348,11250.579,11312.909,11290.275,11342.754,11423.379
9468.0048828125,9509.882,9461.449,9463.15,9442.362,9476.017,9403.638,9483.461
10111.8251953125,10108.348,10106.281,10105.629,10063.449,10061.067,10044.094,10043.635
1078.458740234375,1076.977,1080.371,1081.7026,1080.201,1081.1104,1083.9053,1085.7362
11137.419921875,10844.69,10967.631,10939.96,11163.722,10894.518,11026.554,11075.697
9696.1181640625,9673.52,9763.563,9698.14,9678.918,9648.115,9722.099,9676.017
12162.7158203125,12358.911,12406.894,12444.73,12625.27,12808.18,12839.054,12869.123
11016.5498046875,10966.559,11013.311,11114.773,11163.44,11117.589,11156.263,11263.426
